id_achat;date_achat;id_produit;quantité;id_fournisseur;prix_unitaire;délai_livraison_jours
PO008654;11/07/2024;P00795;97;S006;180.44;14
PO008655;18/07/2024;P00546;58;S043;165.29;7
PO008656;14/07/2024;P00051;53;S019;274.73;7
PO008657;27/05/2024;P00963;16;S036;279.09;11
PO008658;13/04/2024;P00601;78;S050;145.87;3
PO008659;13/09/2024;P00266;13;S042;115.75;9
PO008660;21/08/2024;P00181;68;S035;293.18;4
PO008661;08/02/2024;P00369;51;S008;83.62;9
PO008662;20/11/2024;P00838;68;S001;16.25;2
PO008663;05/12/2024;P00121;87;S038;204.53;14
PO008664;17/05/2024;P00141;84;S027;152.97;5
PO008665;05/12/2024;P00264;14;S001;152.67;11
PO008666;08/07/2024;P00299;55;S035;51.36;14
PO008667;14/12/2024;P00156;31;S030;163.99;4
PO008668;30/12/2024;P00694;71;S034;13.0;12
PO008669;23/09/2024;P00051;24;S021;206.81;12
PO008670;04/09/2024;P00822;18;S037;44.9;8
PO008671;31/03/2024;P00187;49;S025;283.52;9
PO008672;30/06/2024;P00105;91;S034;208.96;13
PO008673;12/04/2024;P00436;11;S030;54.48;12
PO008674;08/01/2024;P00927;18;S008;275.33;2
PO008675;08/02/2024;P00623;83;S035;127.96;13
PO008676;15/12/2024;P00873;95;S027;137.08;3
PO008677;03/11/2024;P00040;74;S039;73.07;10
PO008678;08/02/2024;P00653;46;S036;286.39;9
PO008679;20/03/2024;P00063;55;S040;260.82;11
PO008680;23/12/2024;P00294;81;S045;117.56;2
PO008681;26/04/2024;P00790;42;S008;55.69;14
PO008682;28/05/2024;P00282;94;S014;255.47;14
PO008683;28/10/2024;P00102;67;S034;285.83;13
PO008684;28/02/2024;P00926;92;S004;214.5;11
PO008685;13/02/2024;P00620;44;S027;50.99;4
PO008686;13/06/2024;P00266;48;S004;141.14;9
PO008687;10/10/2024;P00073;37;S036;17.27;11
PO008688;21/06/2024;P00102;12;S007;127.86;13
PO008689;30/12/2024;P00947;61;S034;272.87;7
PO008690;19/05/2024;P00741;64;S004;297.27;7
PO008691;21/12/2024;P00377;31;S040;202.36;7
PO008692;03/12/2024;P00903;57;S007;70.96;7
PO008693;11/09/2024;P00778;71;S015;39.59;7
PO008694;05/09/2024;P00651;64;S028;119.6;11
PO008695;05/10/2024;P00477;81;S001;210.53;13
PO008696;18/12/2024;P00033;17;S016;264.96;6
PO008697;25/06/2024;P00131;75;S023;117.37;10
PO008698;29/03/2024;P00256;18;S023;25.22;3
PO008699;22/07/2024;P00477;62;S035;154.86;2
PO008700;20/09/2024;P00270;29;S015;206.75;6
PO008701;13/12/2024;P00537;23;S009;209.3;9
PO008702;28/08/2024;P00460;98;S017;37.66;8
PO008703;13/05/2024;P00700;17;S012;289.01;13
PO008704;21/04/2024;P00342;12;S049;264.79;14
PO008705;23/08/2024;P00780;18;S040;95.69;8
PO008706;16/11/2024;P00866;42;S049;189.84;6
PO008707;06/01/2024;P00328;81;S024;198.34;10
PO008708;05/06/2024;P00175;56;S020;25.51;8
PO008709;23/05/2024;P00592;25;S013;205.53;9
PO008710;28/03/2024;P00789;96;S048;109.09;11
PO008711;09/05/2024;P00472;94;S026;180.06;11
PO008712;23/11/2024;P00752;97;S012;126.37;6
PO008713;03/08/2024;P00475;26;S020;194.26;12
PO008714;20/08/2024;P00510;72;S012;227.92;9
PO008715;02/01/2024;P00131;98;S011;293.57;11
PO008716;23/04/2024;P00667;65;S039;76.45;14
PO008717;31/10/2024;P00935;76;S009;283.45;9
PO008718;18/10/2024;P00060;91;S047;249.34;8
PO008719;03/06/2024;P00405;26;S044;109.67;4
PO008720;20/09/2024;P00871;85;S021;172.96;7
PO008721;26/01/2024;P00383;31;S039;173.45;14
PO008722;20/01/2024;P00154;99;S028;96.78;10
PO008723;05/05/2024;P00657;57;S032;10.15;6
PO008724;06/09/2024;P00031;73;S042;120.39;12
PO008725;15/05/2024;P00646;58;S050;294.54;14
PO008726;01/07/2024;P00067;68;S032;248.39;5
PO008727;10/08/2024;P00276;47;S025;298.37;8
PO008728;09/01/2024;P00271;52;S044;106.7;7
PO008729;25/01/2024;P00694;70;S019;277.81;7
PO008730;10/04/2024;P00401;10;S039;199.32;10
PO008731;16/01/2024;P00936;37;S005;190.68;5
PO008732;13/09/2024;P00881;77;S040;91.24;3
PO008733;01/06/2024;P00682;31;S028;51.62;12
PO008734;09/12/2024;P00362;55;S002;273.76;13
PO008735;06/05/2024;P00398;24;S033;208.39;8
PO008736;29/05/2024;P00333;50;S022;288.85;9
PO008737;05/10/2024;P00649;62;S016;126.18;2
PO008738;06/06/2024;P00570;43;S040;222.6;13
PO008739;21/04/2024;P00987;45;S043;148.2;11
PO008740;13/04/2024;P00369;19;S011;275.79;9
PO008741;18/03/2024;P00776;38;S032;110.43;7
PO008742;09/02/2024;P00582;50;S035;54.54;9
PO008743;08/12/2024;P00395;50;S026;200.93;8
PO008744;28/10/2024;P00051;49;S030;104.08;7
PO008745;25/09/2024;P00034;74;S049;153.98;3
PO008746;19/05/2024;P00627;12;S039;127.71;9
PO008747;31/07/2024;P00946;97;S022;116.28;2
PO008748;19/11/2024;P00195;69;S036;58.22;9
PO008749;20/04/2024;P00490;63;S025;212.03;11
PO008750;16/09/2024;P00778;74;S003;206.68;2
PO008751;03/02/2024;P00099;59;S041;10.89;2
PO008752;12/06/2024;P00074;16;S016;262.89;13
PO008753;26/10/2024;P00266;18;S002;258.82;5
PO008754;24/07/2024;P00011;36;S018;148.92;9
PO008755;06/07/2024;P00152;37;S001;158.12;11
PO008756;16/03/2024;P00829;79;S027;110.14;6
PO008757;19/01/2024;P00136;13;S034;124.09;7
PO008758;22/02/2024;P00946;94;S044;57.65;13
PO008759;29/10/2024;P00019;40;S050;90.09;14
PO008760;10/04/2024;P00653;18;S046;112.29;13
PO008761;25/04/2024;P00543;21;S047;197.1;4
PO008762;09/06/2024;P00094;37;S044;24.56;9
PO008763;07/03/2024;P00156;17;S041;50.27;6
PO008764;16/04/2024;P00314;67;S030;94.57;10
PO008765;09/07/2024;P00902;86;S027;167.21;5
PO008766;23/01/2024;P00657;98;S024;119.14;12
PO008767;17/12/2024;P00896;77;S005;223.05;11
PO008768;02/09/2024;P00230;88;S016;110.98;4
PO008769;04/09/2024;P00548;79;S025;157.43;2
PO008770;07/12/2024;P00082;44;S012;284.99;14
PO008771;31/07/2024;P00892;40;S023;14.16;10
PO008772;31/03/2024;P00078;90;S006;126.07;12
PO008773;18/05/2024;P00459;30;S039;28.45;14
PO008774;12/11/2024;P00864;92;S047;69.67;3
PO008775;15/12/2024;P00622;94;S012;50.87;7
PO008776;09/03/2024;P00366;33;S012;65.4;4
PO008777;13/12/2024;P00996;11;S026;91.44;8
PO008778;10/01/2024;P00505;50;S028;61.05;12
PO008779;14/02/2024;P00959;62;S024;10.23;5
PO008780;01/09/2024;P00149;43;S016;239.92;8
PO008781;18/09/2024;P00862;24;S016;229.09;7
PO008782;18/09/2024;P00743;82;S033;129.48;8
PO008783;10/08/2024;P00035;19;S041;234.48;13
PO008784;22/08/2024;P00457;12;S043;291.38;7
PO008785;14/09/2024;P00260;86;S040;169.99;11
PO008786;09/03/2024;P00959;77;S045;234.22;11
PO008787;23/10/2024;P00358;52;S004;190.82;7
PO008788;17/03/2024;P00843;87;S011;135.45;12
PO008789;23/10/2024;P00962;20;S010;198.1;9
PO008790;09/09/2024;P00383;39;S038;201.91;8
PO008791;08/01/2024;P00016;35;S014;201.25;9
PO008792;18/01/2024;P00226;83;S047;285.31;10
PO008793;20/08/2024;P00165;22;S046;84.04;13
PO008794;04/03/2024;P00949;47;S049;78.84;12
PO008795;31/10/2024;P00473;70;S013;28.63;6
PO008796;26/12/2024;P00484;22;S045;92.35;13
PO008797;07/11/2024;P00259;81;S019;255.87;13
PO008798;09/02/2024;P00928;25;S034;149.69;11
PO008799;06/12/2024;P00019;84;S014;244.72;2
PO008800;29/12/2024;P00744;45;S036;65.81;14
PO008801;25/06/2024;P00066;23;S006;214.1;4
PO008802;26/09/2024;P00543;13;S017;174.56;13
PO008803;05/03/2024;P00384;24;S031;215.18;12
PO008804;08/08/2024;P00532;70;S020;129.69;6
PO008805;09/09/2024;P00345;74;S021;208.47;3
PO008806;31/05/2024;P00059;35;S006;44.11;8
PO008807;08/02/2024;P00208;36;S049;297.69;11
PO008808;11/07/2024;P00258;11;S024;177.88;7
PO008809;19/05/2024;P00129;59;S041;288.04;5
PO008810;20/04/2024;P00715;66;S012;261.98;10
PO008811;18/07/2024;P00406;61;S027;92.7;13
PO008812;21/04/2024;P00505;14;S022;215.37;13
PO008813;20/10/2024;P00263;23;S041;121.38;4
PO008814;15/04/2024;P00454;93;S016;129.02;2
PO008815;11/09/2024;P00240;11;S002;188.28;2
PO008816;08/04/2024;P00022;29;S035;98.64;7
PO008817;10/02/2024;P00412;39;S039;129.45;13
PO008818;22/12/2024;P00297;83;S047;62.5;12
PO008819;24/10/2024;P00438;85;S037;51.54;6
PO008820;04/06/2024;P00644;82;S044;205.75;9
PO008821;11/02/2024;P00731;69;S025;122.27;3
PO008822;09/05/2024;P00311;19;S036;292.12;10
PO008823;24/12/2024;P00481;51;S038;28.84;11
PO008824;15/04/2024;P00943;27;S019;81.39;10
PO008825;30/09/2024;P00303;73;S026;68.09;8
PO008826;01/11/2024;P00109;24;S011;153.6;12
PO008827;02/10/2024;P00981;21;S006;66.93;10
PO008828;30/07/2024;P00245;81;S008;187.83;5
PO008829;31/03/2024;P00579;67;S047;253.18;3
PO008830;22/08/2024;P00585;66;S013;27.92;10
PO008831;10/09/2024;P00349;44;S048;245.64;14
PO008832;07/01/2024;P00712;42;S047;217.27;9
PO008833;17/06/2024;P00200;17;S002;10.34;9
PO008834;08/01/2024;P00572;65;S035;117.82;13
PO008835;25/09/2024;P00480;38;S019;178.89;9
PO008836;29/11/2024;P00393;27;S033;39.98;8
PO008837;26/05/2024;P00100;47;S045;224.72;13
PO008838;30/04/2024;P00514;46;S040;118.34;4
PO008839;22/05/2024;P00112;77;S050;14.05;9
PO008840;16/06/2024;P00248;60;S016;214.96;9
PO008841;06/12/2024;P00451;42;S047;206.73;4
PO008842;03/03/2024;P00939;68;S021;79.3;7
PO008843;21/07/2024;P00563;82;S020;51.19;2
PO008844;18/04/2024;P00130;71;S020;35.93;4
PO008845;08/02/2024;P00317;87;S031;84.81;13
PO008846;28/07/2024;P00146;46;S012;34.31;13
PO008847;16/10/2024;P00991;22;S014;244.19;10
PO008848;03/08/2024;P00327;23;S013;122.11;11
PO008849;10/08/2024;P00891;19;S003;166.88;7
PO008850;07/06/2024;P00833;41;S010;98.56;3
PO008851;28/01/2024;P00698;11;S027;256.07;7
PO008852;04/03/2024;P00904;61;S007;23.21;8
PO008853;16/11/2024;P00718;45;S035;51.46;12
PO008854;28/05/2024;P00041;90;S021;224.79;11
PO008855;09/06/2024;P00673;77;S024;133.09;6
PO008856;11/04/2024;P00134;90;S042;214.92;7
PO008857;24/04/2024;P00185;49;S030;243.56;8
PO008858;09/02/2024;P00064;65;S030;166.52;6
PO008859;28/12/2024;P00064;85;S002;223.79;5
PO008860;07/07/2024;P00090;35;S035;91.23;5
PO008861;25/01/2024;P00997;59;S034;266.29;14
PO008862;18/03/2024;P00378;44;S036;109.45;10
PO008863;23/11/2024;P00198;62;S047;113.55;10
PO008864;07/12/2024;P00468;96;S031;60.59;11
PO008865;29/12/2024;P00719;81;S046;146.06;7
PO008866;04/04/2024;P00617;16;S036;197.99;2
PO008867;12/07/2024;P00089;94;S012;189.41;2
PO008868;01/02/2024;P00451;26;S035;129.56;3
PO008869;14/05/2024;P00630;44;S007;147.66;12
PO008870;23/09/2024;P00691;21;S030;75.35;7
PO008871;09/10/2024;P00680;63;S050;48.02;9
PO008872;16/01/2024;P00482;83;S028;49.14;12
PO008873;27/09/2024;P00080;27;S032;48.24;5
PO008874;20/06/2024;P00765;85;S002;226.69;7
PO008875;04/02/2024;P00622;45;S029;263.46;7
PO008876;01/11/2024;P00676;51;S005;109.84;8
PO008877;24/09/2024;P00029;79;S032;203.76;2
PO008878;07/11/2024;P00912;46;S044;211.71;4
PO008879;01/06/2024;P00231;43;S028;154.36;7
PO008880;21/09/2024;P00101;88;S024;96.28;14
PO008881;30/01/2024;P00743;13;S040;95.38;2
PO008882;20/08/2024;P00909;71;S046;95.14;2
PO008883;23/04/2024;P00713;93;S021;102.1;2
PO008884;23/03/2024;P00740;38;S048;80.64;8
PO008885;24/09/2024;P00448;17;S034;280.8;14
PO008886;30/08/2024;P00213;59;S044;102.22;6
PO008887;18/11/2024;P00323;90;S011;60.16;12
PO008888;17/08/2024;P00909;90;S016;77.14;4
PO008889;10/02/2024;P00672;17;S050;110.41;7
PO008890;04/08/2024;P00647;69;S029;25.53;9
PO008891;21/07/2024;P00645;34;S019;53.99;4
PO008892;14/08/2024;P00144;91;S003;37.39;12
PO008893;06/06/2024;P00018;78;S007;25.33;8
PO008894;24/02/2024;P00321;59;S034;74.0;6
PO008895;06/06/2024;P00081;72;S027;36.98;14
PO008896;02/02/2024;P00293;13;S035;129.22;5
PO008897;22/10/2024;P00264;29;S043;261.37;6
PO008898;03/09/2024;P00598;31;S022;117.92;13
PO008899;18/09/2024;P00438;70;S018;116.91;7
PO008900;08/05/2024;P00896;28;S031;280.08;12
PO008901;15/01/2024;P00779;83;S008;100.83;9
PO008902;18/09/2024;P00872;47;S041;230.45;8
PO008903;21/12/2024;P00581;78;S029;36.65;8
PO008904;31/07/2024;P00898;23;S003;37.91;3
PO008905;12/10/2024;P00275;25;S035;160.23;12
PO008906;16/06/2024;P00966;88;S041;253.57;12
PO008907;29/05/2024;P00696;31;S027;68.94;7
PO008908;02/11/2024;P00413;73;S036;200.44;9
PO008909;09/09/2024;P00814;92;S026;97.32;9
PO008910;28/11/2024;P00406;93;S020;67.64;3
PO008911;09/05/2024;P00755;32;S004;77.49;3
PO008912;20/05/2024;P00310;63;S046;155.62;12
PO008913;22/02/2024;P00477;32;S019;82.12;6
PO008914;06/08/2024;P00501;33;S047;189.33;5
PO008915;08/07/2024;P00022;49;S009;171.95;3
PO008916;13/06/2024;P00874;37;S002;198.64;3
PO008917;20/04/2024;P00805;73;S006;129.26;6
PO008918;07/02/2024;P00161;74;S008;61.62;13
PO008919;31/07/2024;P00994;74;S026;243.17;12
PO008920;03/01/2024;P00003;99;S027;293.78;3
PO008921;18/09/2024;P00625;74;S016;135.66;14
PO008922;12/06/2024;P00354;94;S013;94.68;8
PO008923;14/11/2024;P00321;75;S042;94.63;3
PO008924;20/02/2024;P00864;96;S003;262.6;4
PO008925;07/12/2024;P00120;67;S039;47.93;4
PO008926;26/12/2024;P00725;55;S020;294.3;6
PO008927;28/04/2024;P00570;92;S010;289.82;8
PO008928;01/06/2024;P00392;95;S020;207.93;5
PO008929;17/12/2024;P00670;15;S036;294.37;11
PO008930;22/03/2024;P00761;46;S042;195.88;7
PO008931;19/11/2024;P00529;73;S010;49.76;6
PO008932;24/06/2024;P00346;65;S046;79.63;4
PO008933;18/02/2024;P00253;13;S035;128.59;4
PO008934;11/04/2024;P00079;80;S003;167.28;10
PO008935;26/12/2024;P00863;27;S031;40.09;6
PO008936;22/08/2024;P00004;94;S007;227.95;5
PO008937;29/11/2024;P00598;47;S025;36.67;6
PO008938;06/06/2024;P00894;48;S030;13.0;12
PO008939;02/02/2024;P00885;49;S026;166.35;14
PO008940;23/11/2024;P00790;64;S023;150.17;9
PO008941;17/07/2024;P00832;24;S042;229.72;2
PO008942;05/05/2024;P00973;73;S017;206.6;12
PO008943;02/07/2024;P00458;40;S013;209.86;5
PO008944;05/05/2024;P00125;60;S001;207.06;5
PO008945;15/04/2024;P00786;72;S022;113.79;5
PO008946;18/09/2024;P00661;28;S026;213.04;8
PO008947;22/11/2024;P00742;20;S005;93.65;5
PO008948;10/06/2024;P00127;11;S002;151.49;12
PO008949;10/01/2024;P00549;71;S006;259.34;9
PO008950;06/05/2024;P00483;29;S012;173.78;12
PO008951;30/03/2024;P00286;72;S026;188.48;13
PO008952;18/02/2024;P00795;33;S017;73.91;5
PO008953;26/05/2024;P00744;38;S044;76.83;13
PO008954;19/06/2024;P00422;83;S041;16.6;4
PO008955;14/02/2024;P00797;81;S030;238.45;9
PO008956;05/02/2024;P00279;99;S009;171.95;5
PO008957;05/10/2024;P00542;28;S018;54.9;10
PO008958;03/09/2024;P00099;35;S048;182.85;8
PO008959;09/05/2024;P00134;17;S028;57.42;13
PO008960;17/09/2024;P00721;94;S010;201.25;14
PO008961;06/09/2024;P00066;45;S005;124.69;14
PO008962;24/07/2024;P00886;46;S032;114.67;2
PO008963;18/04/2024;P00792;65;S040;168.9;2
PO008964;25/05/2024;P00660;83;S035;282.98;13
PO008965;31/08/2024;P00921;96;S002;278.96;4
PO008966;26/08/2024;P00577;26;S013;166.25;6
PO008967;09/07/2024;P00136;15;S044;166.89;10
PO008968;18/12/2024;P00791;71;S017;242.08;11
PO008969;28/11/2024;P00983;35;S036;166.79;6
PO008970;03/10/2024;P00390;62;S003;85.32;7
PO008971;03/06/2024;P00180;32;S047;252.62;5
PO008972;24/09/2024;P00482;22;S021;30.85;10
PO008973;03/11/2024;P00116;25;S049;209.54;11
PO008974;11/05/2024;P00429;35;S019;139.42;14
PO008975;19/02/2024;P00362;14;S038;26.01;11
PO008976;05/09/2024;P00795;84;S040;83.17;5
PO008977;29/03/2024;P00527;60;S042;240.08;11
PO008978;17/08/2024;P00773;36;S007;182.91;10
PO008979;11/07/2024;P00835;31;S040;139.11;9
PO008980;12/07/2024;P00966;83;S027;238.79;6
PO008981;17/08/2024;P00813;57;S008;86.22;7
PO008982;28/04/2024;P00275;49;S026;85.3;2
PO008983;15/06/2024;P00989;27;S036;169.1;11
PO008984;28/07/2024;P00421;19;S035;205.13;6
PO008985;29/04/2024;P00290;94;S036;132.83;8
PO008986;18/07/2024;P00738;13;S018;58.33;8
PO008987;04/08/2024;P00644;48;S021;87.5;9
PO008988;07/02/2024;P00830;92;S020;174.44;3
PO008989;09/12/2024;P00193;60;S014;229.55;5
PO008990;17/08/2024;P00993;96;S001;140.58;11
PO008991;12/02/2024;P00549;38;S022;67.38;9
PO008992;03/11/2024;P00715;95;S038;26.63;5
PO008993;07/04/2024;P00598;39;S018;64.17;12
PO008994;04/11/2024;P00328;10;S047;21.6;10
PO008995;09/07/2024;P00776;76;S013;248.69;14
PO008996;20/08/2024;P00088;58;S039;138.56;11
PO008997;01/03/2024;P00501;59;S034;24.72;14
PO008998;01/01/2024;P00071;48;S039;228.21;4
PO008999;26/09/2024;P00173;57;S019;208.72;4
PO009000;09/06/2024;P00256;98;S010;155.03;9
PO009001;04/12/2024;P00898;32;S041;229.92;6
PO009002;18/02/2024;P00685;80;S003;298.11;5
PO009003;15/11/2024;P00051;45;S004;81.0;4
PO009004;15/09/2024;P00154;19;S019;148.36;5
PO009005;04/09/2024;P00289;53;S021;31.18;13
PO009006;08/10/2024;P00253;97;S012;18.99;11
PO009007;13/10/2024;P00797;57;S020;52.94;10
PO009008;01/01/2024;P00725;41;S011;218.65;2
PO009009;16/11/2024;P00736;32;S019;166.46;4
PO009010;26/08/2024;P00003;66;S020;205.56;8
PO009011;11/12/2024;P00973;55;S047;119.94;12
PO009012;11/08/2024;P00049;26;S047;39.9;11
PO009013;15/06/2024;P00234;48;S041;282.84;10
PO009014;18/08/2024;P00458;40;S043;295.96;7
PO009015;18/07/2024;P00283;18;S041;171.66;8
PO009016;02/10/2024;P00256;99;S045;186.66;12
PO009017;20/06/2024;P00774;16;S044;56.5;6
PO009018;17/12/2024;P00324;53;S029;71.17;3
PO009019;14/09/2024;P00346;96;S008;298.19;13
PO009020;19/01/2024;P00789;82;S016;219.37;14
PO009021;25/12/2024;P00857;85;S049;152.62;9
PO009022;18/03/2024;P00209;35;S047;32.52;2
PO009023;24/12/2024;P00433;23;S013;201.48;7
PO009024;25/02/2024;P00595;86;S017;102.34;4
PO009025;15/04/2024;P00629;35;S021;29.35;6
PO009026;30/12/2024;P00417;82;S034;70.35;2
PO009027;22/02/2024;P00754;81;S001;201.02;2
PO009028;15/08/2024;P00037;27;S047;233.71;4
PO009029;03/07/2024;P00897;91;S011;87.75;13
PO009030;18/09/2024;P00472;41;S030;137.13;4
PO009031;23/03/2024;P00862;46;S047;251.02;13
PO009032;01/03/2024;P00032;94;S039;290.04;3
PO009033;14/06/2024;P00450;81;S015;215.41;4
PO009034;29/11/2024;P00449;94;S029;162.85;4
PO009035;27/01/2024;P00495;45;S005;164.94;13
PO009036;05/03/2024;P00903;66;S025;213.97;4
PO009037;28/02/2024;P00369;54;S023;47.19;6
PO009038;30/07/2024;P00698;37;S049;209.63;9
PO009039;30/11/2024;P00017;49;S031;216.64;8
PO009040;20/10/2024;P00422;45;S001;298.04;14
PO009041;04/03/2024;P00785;56;S046;48.96;5
PO009042;13/09/2024;P00072;67;S019;207.14;4
PO009043;15/03/2024;P00580;72;S023;86.96;10
PO009044;27/01/2024;P00826;50;S043;82.7;4
PO009045;20/11/2024;P00875;79;S022;161.07;5
PO009046;30/05/2024;P00079;65;S025;102.03;7
PO009047;18/08/2024;P00416;24;S002;133.02;11
PO009048;20/08/2024;P00951;22;S010;69.24;13
PO009049;11/03/2024;P00689;69;S017;59.71;4
PO009050;27/09/2024;P00581;61;S028;202.73;7
PO009051;12/12/2024;P00897;98;S024;256.53;9
PO009052;12/09/2024;P00308;30;S014;175.2;14
PO009053;22/05/2024;P00411;10;S030;199.84;12
PO009054;10/12/2024;P00027;33;S028;23.02;4
PO009055;28/09/2024;P00835;26;S036;13.38;14
PO009056;29/05/2024;P00277;14;S028;206.4;7
PO009057;24/07/2024;P00051;22;S042;196.74;8
PO009058;02/11/2024;P00230;82;S029;240.89;6
PO009059;30/10/2024;P00607;52;S005;245.69;10
PO009060;08/01/2024;P00834;41;S041;191.85;11
PO009061;03/05/2024;P00193;32;S007;139.3;11
PO009062;24/01/2024;P00604;73;S049;163.05;14
PO009063;17/03/2024;P00462;97;S050;275.41;13
PO009064;14/11/2024;P00890;49;S013;50.98;2
PO009065;21/05/2024;P00759;34;S036;172.55;3
PO009066;27/07/2024;P00230;16;S039;124.58;12
PO009067;19/08/2024;P00251;62;S036;100.62;4
PO009068;05/03/2024;P00529;99;S026;197.68;4
PO009069;31/05/2024;P00207;78;S035;102.28;6
PO009070;23/03/2024;P00788;56;S049;111.31;8
PO009071;02/01/2024;P00955;73;S030;166.84;2
PO009072;29/01/2024;P00553;91;S011;65.46;6
PO009073;14/02/2024;P00591;55;S003;216.87;6
PO009074;12/06/2024;P00529;84;S035;110.37;14
PO009075;30/12/2024;P00941;34;S007;218.68;8
PO009076;18/10/2024;P00469;23;S029;146.75;13
PO009077;31/01/2024;P00668;68;S047;243.73;8
PO009078;14/07/2024;P00786;48;S015;84.32;9
PO009079;10/03/2024;P00885;95;S029;273.56;8
PO009080;14/02/2024;P00471;16;S043;283.31;11
PO009081;06/01/2024;P00703;75;S024;145.58;9
PO009082;29/01/2024;P00207;40;S047;282.81;12
PO009083;25/11/2024;P00718;16;S022;181.4;6
PO009084;14/08/2024;P00417;23;S048;275.42;2
PO009085;11/01/2024;P00197;33;S009;155.02;10
PO009086;11/02/2024;P00992;42;S045;187.23;9
PO009087;09/09/2024;P00154;78;S040;149.27;6
PO009088;11/11/2024;P00258;25;S050;124.96;3
PO009089;14/02/2024;P00570;48;S012;172.81;7
PO009090;18/08/2024;P00108;65;S046;276.88;5
PO009091;16/10/2024;P00768;59;S002;180.15;8
PO009092;04/11/2024;P00071;85;S008;247.38;13
PO009093;19/04/2024;P00826;61;S038;131.52;8
PO009094;24/07/2024;P00130;82;S010;219.88;9
PO009095;29/07/2024;P00147;59;S037;212.54;12
PO009096;16/06/2024;P00639;10;S025;286.34;5
PO009097;19/06/2024;P00963;63;S030;161.8;3
PO009098;25/11/2024;P00015;32;S018;155.12;8
PO009099;06/10/2024;P00491;63;S020;103.58;6
PO009100;17/02/2024;P00165;10;S025;200.55;4
PO009101;26/12/2024;P00350;54;S018;201.32;9
PO009102;22/12/2024;P00225;93;S014;285.0;4
PO009103;26/12/2024;P00470;60;S026;129.02;6
PO009104;02/06/2024;P00488;23;S049;95.7;14
PO009105;21/10/2024;P00884;52;S011;237.49;7
PO009106;04/05/2024;P00464;11;S020;250.55;5
PO009107;04/04/2024;P00921;49;S014;53.91;8
PO009108;26/09/2024;P00028;41;S048;126.85;14
PO009109;10/02/2024;P00701;17;S016;227.07;11
PO009110;05/12/2024;P00759;94;S030;299.19;14
PO009111;18/11/2024;P00725;14;S020;240.64;14
PO009112;02/10/2024;P00762;31;S022;286.31;10
PO009113;06/02/2024;P00517;26;S038;37.4;3
PO009114;26/05/2024;P00472;44;S021;212.87;3
PO009115;15/11/2024;P00694;24;S023;284.91;4
PO009116;14/12/2024;P00551;29;S040;166.26;5
PO009117;06/09/2024;P00225;52;S037;119.67;8
PO009118;10/06/2024;P00560;72;S040;246.97;3
PO009119;14/10/2024;P00918;35;S037;92.81;11
PO009120;06/03/2024;P00943;68;S023;17.28;2
PO009121;13/09/2024;P00608;68;S021;242.48;5
PO009122;21/09/2024;P00423;42;S016;284.18;3
PO009123;08/07/2024;P00441;56;S008;171.76;13
PO009124;15/08/2024;P00122;91;S002;68.38;5
PO009125;02/03/2024;P00566;90;S050;266.74;14
PO009126;03/02/2024;P00333;88;S035;159.17;11
PO009127;21/11/2024;P00389;29;S046;186.31;4
PO009128;12/05/2024;P00072;88;S008;69.01;4
PO009129;23/11/2024;P00613;63;S010;292.97;10
PO009130;25/05/2024;P00195;30;S011;42.09;7
PO009131;07/09/2024;P00340;81;S006;57.65;10
PO009132;26/01/2024;P00441;31;S007;172.27;11
PO009133;14/07/2024;P00678;12;S031;130.77;8
PO009134;08/05/2024;P00761;41;S032;78.06;2
PO009135;16/04/2024;P00020;33;S045;21.86;3
PO009136;11/09/2024;P00843;77;S033;175.18;11
PO009137;07/05/2024;P00432;17;S003;244.73;7
PO009138;01/07/2024;P00370;58;S006;239.37;2
PO009139;18/11/2024;P00873;58;S024;119.98;11
PO009140;03/08/2024;P00586;22;S020;135.8;8
PO009141;27/10/2024;P00419;31;S024;53.89;8
PO009142;10/09/2024;P00962;81;S006;179.9;10
PO009143;12/10/2024;P00015;77;S013;142.02;13
PO009144;28/05/2024;P00845;20;S036;236.26;5
PO009145;02/06/2024;P00920;77;S019;282.44;5
PO009146;11/04/2024;P00786;33;S006;120.16;5
PO009147;17/12/2024;P00073;47;S003;214.63;8
PO009148;11/05/2024;P00004;70;S035;18.43;4
PO009149;20/02/2024;P00560;86;S018;217.51;9
PO009150;23/06/2024;P00345;49;S040;243.35;11
PO009151;19/03/2024;P00806;43;S020;169.66;4
PO009152;12/12/2024;P00202;31;S040;238.75;4
PO009153;23/12/2024;P00861;90;S010;51.17;9
PO009154;12/01/2024;P00426;72;S024;17.03;3
PO009155;07/06/2024;P00379;45;S029;32.74;11
PO009156;08/01/2024;P00600;19;S042;267.17;3
PO009157;12/12/2024;P00289;48;S027;60.53;5
PO009158;16/10/2024;P00314;14;S007;219.22;6
PO009159;01/06/2024;P00355;48;S037;132.03;13
PO009160;18/06/2024;P00805;71;S048;67.76;5
PO009161;26/10/2024;P00694;30;S027;158.04;2
