id_commande;date_commande;id_produit;quantité;entrepôt;statut
O039213;24/04/2024;P00774;6;Lyon;Livré
O039214;28/11/2024;P00733;4;Paris;Livré
O039215;01/02/2024;P00134;5;Paris;Livré
O039216;02/08/2024;P00294;7;Lyon;Expédié
O039217;03/11/2024;P00816;4;Lyon;Livré
O039218;05/10/2024;P00527;8;Marseille;Expédié
O039219;30/08/2024;P00328;3;Lyon;Livré
O039220;12/10/2024;P00541;7;Paris;Livré
O039221;10/03/2024;P00258;3;Paris;Expédié
O039222;11/03/2024;P00843;2;Marseille;Livré
O039223;20/04/2024;P00713;8;Marseille;Livré
O039224;06/06/2024;P00912;2;Paris;Livré
O039225;06/02/2024;P00442;9;Lyon;Livré
O039226;30/10/2024;P00600;5;Lyon;Livré
O039227;21/11/2024;P00162;4;Paris;En attente
O039228;04/02/2024;P00427;9;Paris;Livré
O039229;19/11/2024;P00024;8;Lyon;Livré
O039230;28/02/2024;P00241;2;Lyon;Livré
O039231;25/07/2024;P00998;5;Paris;Expédié
O039232;26/12/2024;P00102;1;Lyon;Livré
O039233;06/03/2024;P00281;2;Paris;Expédié
O039234;18/09/2024;P00425;5;Lyon;Livré
O039235;26/09/2024;P00629;3;Marseille;Livré
O039236;20/08/2024;P00545;1;Lyon;En attente
O039237;05/06/2024;P00876;7;Marseille;Annulé
O039238;15/04/2024;P00766;7;Marseille;Expédié
O039239;02/06/2024;P00299;3;Paris;Livré
O039240;18/01/2024;P00017;7;Marseille;Livré
O039241;16/09/2024;P00007;5;Paris;Livré
O039242;08/11/2024;P00955;8;Lyon;Livré
O039243;28/04/2024;P00539;2;Paris;Livré
O039244;04/11/2024;P00548;7;Lyon;Livré
O039245;11/04/2024;P00403;3;Paris;Livré
O039246;25/01/2024;P00271;4;Lyon;Livré
O039247;28/06/2024;P00070;1;Marseille;En attente
O039248;10/06/2024;P00185;7;Lyon;Annulé
O039249;15/12/2024;P00228;8;Lyon;Expédié
O039250;02/08/2024;P00069;2;Paris;Livré
O039251;03/05/2024;P00565;5;Paris;Expédié
O039252;18/10/2024;P00237;5;Marseille;Annulé
O039253;04/06/2024;P00197;8;Marseille;Livré
O039254;11/07/2024;P00514;3;Paris;Livré
O039255;23/11/2024;P00107;2;Marseille;Livré
O039256;22/02/2024;P00146;2;Lyon;Expédié
O039257;18/06/2024;P00160;1;Paris;Livré
O039258;30/11/2024;P00239;7;Marseille;Livré
O039259;07/04/2024;P00369;6;Lyon;En attente
O039260;26/05/2024;P00126;3;Marseille;Expédié
O039261;26/10/2024;P00157;9;Marseille;Livré
O039262;30/01/2024;P00817;5;Paris;En attente
O039263;14/03/2024;P00468;9;Marseille;Expédié
O039264;20/06/2024;P00467;1;Lyon;Livré
O039265;24/03/2024;P00884;3;Marseille;Livré
O039266;13/03/2024;P00720;8;Paris;Livré
O039267;19/08/2024;P00715;3;Paris;Livré
O039268;16/10/2024;P00316;8;Paris;Livré
O039269;06/05/2024;P00639;1;Lyon;Livré
O039270;25/03/2024;P00796;4;Lyon;En attente
O039271;10/09/2024;P00342;9;Marseille;Livré
O039272;31/05/2024;P00155;7;Paris;En attente
O039273;07/11/2024;P00977;5;Paris;Annulé
O039274;07/01/2024;P00136;1;Paris;Livré
O039275;02/11/2024;P00456;9;Marseille;Livré
O039276;15/05/2024;P00663;6;Marseille;Expédié
O039277;02/07/2024;P00032;6;Paris;Livré
O039278;09/11/2024;P00015;9;Marseille;Expédié
O039279;06/12/2024;P00859;8;Marseille;Expédié
O039280;14/08/2024;P00128;9;Paris;Livré
O039281;20/11/2024;P00379;2;Lyon;Expédié
O039282;31/08/2024;P00964;3;Marseille;Expédié
O039283;20/09/2024;P00424;5;Marseille;Livré
O039284;07/09/2024;P00096;5;Marseille;Livré
O039285;18/06/2024;P00313;6;Marseille;Livré
O039286;23/02/2024;P00815;2;Marseille;Livré
O039287;11/05/2024;P00613;8;Marseille;Expédié
O039288;10/11/2024;P00118;1;Lyon;Expédié
O039289;03/04/2024;P00522;7;Marseille;Expédié
O039290;15/02/2024;P00952;6;Lyon;Livré
O039291;15/12/2024;P00117;9;Marseille;Livré
O039292;08/04/2024;P00348;7;Lyon;Expédié
O039293;21/08/2024;P00180;8;Lyon;Livré
O039294;25/09/2024;P00224;2;Paris;Livré
O039295;06/02/2024;P00224;4;Lyon;Expédié
O039296;15/03/2024;P00248;9;Marseille;Livré
O039297;27/02/2024;P00254;7;Lyon;Expédié
O039298;19/01/2024;P00319;2;Lyon;Expédié
O039299;06/07/2024;P00947;1;Marseille;Livré
O039300;18/05/2024;P00975;3;Paris;Expédié
O039301;22/05/2024;P00838;6;Marseille;Expédié
O039302;17/04/2024;P00649;5;Marseille;Livré
O039303;08/08/2024;P00742;1;Marseille;En attente
O039304;24/05/2024;P00862;3;Lyon;Livré
O039305;11/12/2024;P00553;5;Paris;Livré
O039306;05/01/2024;P00552;9;Marseille;Livré
O039307;25/02/2024;P00784;5;Paris;Livré
O039308;11/09/2024;P00764;1;Marseille;Expédié
O039309;09/08/2024;P00025;9;Lyon;Livré
O039310;25/12/2024;P00138;3;Lyon;Livré
O039311;17/02/2024;P00926;8;Lyon;Expédié
O039312;30/10/2024;P00009;1;Lyon;Expédié
O039313;11/06/2024;P00808;9;Paris;Annulé
O039314;23/08/2024;P00569;3;Lyon;Expédié
O039315;04/09/2024;P00302;7;Paris;Livré
O039316;30/12/2024;P00631;7;Lyon;Expédié
O039317;09/04/2024;P00775;6;Marseille;Livré
O039318;21/01/2024;P00171;2;Lyon;Livré
O039319;11/04/2024;P00884;1;Lyon;Livré
O039320;05/01/2024;P00512;3;Marseille;Livré
O039321;15/07/2024;P00896;7;Lyon;Livré
O039322;28/05/2024;P00944;8;Paris;Livré
O039323;10/12/2024;P00369;5;Marseille;Livré
O039324;25/11/2024;P00511;3;Lyon;Livré
O039325;29/07/2024;P00375;3;Paris;Livré
O039326;08/06/2024;P00872;3;Marseille;Livré
O039327;25/05/2024;P00204;4;Paris;Livré
O039328;27/02/2024;P00057;7;Lyon;Expédié
O039329;19/12/2024;P00657;7;Lyon;Expédié
O039330;27/08/2024;P00025;9;Marseille;Livré
O039331;19/03/2024;P00623;1;Marseille;Livré
O039332;31/05/2024;P00391;5;Lyon;Livré
O039333;05/01/2024;P00055;7;Lyon;Livré
O039334;29/06/2024;P00147;4;Marseille;Livré
O039335;17/12/2024;P00977;4;Lyon;Livré
O039336;19/07/2024;P00544;4;Paris;Livré
O039337;12/05/2024;P00087;5;Paris;En attente
O039338;01/05/2024;P00672;2;Paris;Annulé
O039339;17/06/2024;P00922;1;Marseille;Livré
O039340;19/12/2024;P00072;6;Lyon;Expédié
O039341;11/12/2024;P00534;2;Paris;Expédié
O039342;03/11/2024;P00750;7;Marseille;Livré
O039343;07/04/2024;P00695;8;Paris;Livré
O039344;08/10/2024;P00953;3;Paris;Livré
O039345;24/09/2024;P00136;9;Marseille;Annulé
O039346;21/11/2024;P00046;7;Lyon;Expédié
O039347;05/12/2024;P00517;5;Paris;Livré
O039348;19/01/2024;P00012;4;Paris;Livré
O039349;11/05/2024;P00027;7;Marseille;Livré
O039350;05/04/2024;P00084;6;Paris;Expédié
O039351;28/07/2024;P00907;6;Lyon;En attente
O039352;05/01/2024;P00548;2;Paris;Expédié
O039353;07/05/2024;P00052;4;Paris;Livré
O039354;23/02/2024;P00642;8;Marseille;En attente
O039355;16/07/2024;P00074;7;Paris;Livré
O039356;24/07/2024;P00490;3;Marseille;Expédié
O039357;28/06/2024;P00455;4;Paris;Expédié
O039358;28/08/2024;P00248;3;Marseille;Livré
O039359;30/09/2024;P00012;9;Lyon;Livré
O039360;15/11/2024;P00567;7;Marseille;Expédié
O039361;17/05/2024;P00336;8;Lyon;Livré
O039362;23/01/2024;P00254;5;Marseille;En attente
O039363;29/04/2024;P00671;5;Paris;Expédié
O039364;24/04/2024;P00603;1;Lyon;Livré
O039365;22/03/2024;P00672;9;Paris;En attente
O039366;14/07/2024;P00832;9;Marseille;Livré
O039367;28/06/2024;P00104;4;Marseille;Expédié
O039368;17/12/2024;P00603;1;Paris;Livré
O039369;23/06/2024;P00315;3;Marseille;Annulé
O039370;16/07/2024;P00793;5;Paris;Expédié
O039371;26/01/2024;P00872;6;Marseille;Expédié
O039372;08/04/2024;P00965;9;Lyon;Expédié
O039373;20/08/2024;P00068;8;Marseille;Expédié
O039374;09/07/2024;P00501;8;Paris;Expédié
O039375;06/03/2024;P00172;1;Paris;Expédié
O039376;02/09/2024;P00683;7;Lyon;Livré
O039377;13/04/2024;P00143;7;Paris;Expédié
O039378;09/07/2024;P00909;4;Lyon;Livré
O039379;20/05/2024;P00737;8;Paris;Livré
O039380;27/06/2024;P00197;7;Lyon;Expédié
O039381;17/09/2024;P00710;1;Marseille;Livré
O039382;23/06/2024;P00173;5;Paris;Expédié
O039383;12/06/2024;P00665;7;Paris;Expédié
O039384;19/01/2024;P00665;7;Paris;Livré
O039385;20/01/2024;P00522;4;Marseille;Livré
O039386;13/10/2024;P00190;1;Paris;Livré
O039387;26/12/2024;P00012;9;Lyon;Expédié
O039388;26/08/2024;P00963;5;Paris;Livré
O039389;13/02/2024;P00029;8;Paris;Expédié
O039390;14/07/2024;P00989;1;Lyon;Livré
O039391;13/07/2024;P00555;4;Lyon;Expédié
O039392;22/12/2024;P00088;2;Paris;Livré
O039393;10/12/2024;P00856;8;Marseille;Livré
O039394;18/02/2024;P00473;5;Lyon;En attente
O039395;28/02/2024;P00111;3;Lyon;Livré
O039396;11/05/2024;P00881;6;Lyon;Annulé
O039397;15/06/2024;P00421;8;Paris;Expédié
O039398;14/05/2024;P00069;8;Paris;Expédié
O039399;29/03/2024;P00119;8;Lyon;Livré
O039400;27/09/2024;P00779;7;Lyon;Livré
O039401;19/09/2024;P00424;9;Lyon;Expédié
O039402;25/04/2024;P00875;1;Paris;Expédié
O039403;14/07/2024;P00247;2;Marseille;Expédié
O039404;19/12/2024;P00831;4;Marseille;Livré
O039405;17/04/2024;P00022;2;Paris;Livré
O039406;27/12/2024;P00399;1;Lyon;En attente
O039407;16/02/2024;P00905;8;Lyon;Livré
O039408;28/08/2024;P00498;6;Paris;Livré
O039409;04/11/2024;P00326;4;Marseille;Livré
O039410;17/08/2024;P00192;4;Paris;Expédié
O039411;01/09/2024;P00602;8;Lyon;Livré
O039412;11/11/2024;P00646;8;Marseille;En attente
O039413;06/09/2024;P00352;7;Marseille;En attente
O039414;17/03/2024;P00811;3;Paris;Livré
O039415;02/03/2024;P00404;8;Paris;Livré
O039416;28/02/2024;P00637;4;Lyon;Livré
O039417;25/08/2024;P00867;9;Lyon;Livré
O039418;07/07/2024;P00427;7;Lyon;Expédié
O039419;25/02/2024;P00702;4;Lyon;Livré
O039420;18/03/2024;P00323;5;Lyon;Livré
O039421;09/08/2024;P00594;5;Lyon;En attente
O039422;16/02/2024;P00227;1;Paris;Livré
O039423;17/05/2024;P00180;7;Lyon;Livré
O039424;24/01/2024;P00970;4;Marseille;Expédié
O039425;29/01/2024;P00868;3;Paris;Livré
O039426;14/05/2024;P00478;5;Marseille;Expédié
O039427;16/12/2024;P00922;1;Lyon;Livré
O039428;15/12/2024;P00990;2;Paris;Expédié
O039429;07/10/2024;P00415;2;Lyon;Livré
O039430;18/10/2024;P00951;9;Lyon;Annulé
O039431;07/07/2024;P00836;3;Marseille;Livré
O039432;11/03/2024;P00313;1;Lyon;Livré
O039433;24/07/2024;P00664;7;Paris;Livré
O039434;29/08/2024;P00961;2;Paris;Livré
O039435;01/11/2024;P00154;8;Paris;En attente
O039436;02/07/2024;P00817;4;Paris;Livré
O039437;07/05/2024;P00733;6;Marseille;Livré
O039438;17/08/2024;P00806;1;Lyon;Expédié
O039439;10/02/2024;P00036;7;Marseille;Expédié
O039440;07/10/2024;P00122;8;Paris;Livré
O039441;10/06/2024;P00182;9;Marseille;Annulé
O039442;07/11/2024;P00905;5;Lyon;Livré
O039443;05/12/2024;P00426;1;Marseille;Livré
O039444;06/06/2024;P00608;3;Paris;Livré
O039445;19/11/2024;P00997;9;Lyon;Expédié
O039446;21/01/2024;P00104;6;Marseille;Livré
O039447;12/12/2024;P00082;5;Marseille;Annulé
O039448;10/01/2024;P00536;9;Paris;Livré
O039449;27/03/2024;P00680;9;Lyon;Livré
O039450;02/02/2024;P00338;3;Paris;Annulé
O039451;26/12/2024;P00103;5;Lyon;Livré
O039452;04/12/2024;P00264;9;Lyon;Livré
O039453;21/07/2024;P00231;9;Marseille;Expédié
O039454;04/01/2024;P00182;7;Paris;Livré
O039455;23/01/2024;P00627;1;Lyon;Livré
O039456;15/07/2024;P00779;9;Paris;Livré
O039457;04/11/2024;P00875;6;Marseille;Expédié
O039458;30/09/2024;P00227;8;Lyon;Expédié
O039459;29/09/2024;P00728;3;Marseille;Annulé
O039460;16/04/2024;P00500;7;Lyon;Livré
O039461;18/07/2024;P00973;1;Marseille;Livré
O039462;08/12/2024;P00863;1;Lyon;Livré
O039463;02/08/2024;P00890;8;Marseille;Livré
O039464;02/01/2024;P00952;2;Paris;Livré
O039465;30/04/2024;P00511;1;Paris;Livré
O039466;12/04/2024;P00990;8;Paris;Annulé
O039467;28/05/2024;P00925;9;Paris;Livré
O039468;31/05/2024;P00810;2;Lyon;Livré
O039469;22/02/2024;P00774;3;Paris;Expédié
O039470;14/06/2024;P00003;5;Paris;Annulé
O039471;01/11/2024;P00476;2;Paris;Livré
O039472;15/06/2024;P00330;6;Marseille;Livré
O039473;11/11/2024;P00866;2;Paris;Expédié
O039474;29/12/2024;P00321;4;Marseille;Livré
O039475;21/10/2024;P00908;8;Lyon;Livré
O039476;11/03/2024;P00548;1;Marseille;En attente
O039477;07/05/2024;P00184;4;Paris;Expédié
O039478;02/02/2024;P00180;3;Lyon;Expédié
O039479;05/06/2024;P00888;1;Lyon;Livré
O039480;25/11/2024;P00125;4;Lyon;Livré
O039481;22/09/2024;P00672;1;Marseille;Livré
O039482;22/07/2024;P00440;7;Lyon;Livré
O039483;13/07/2024;P00395;9;Paris;Livré
O039484;18/04/2024;P00385;5;Lyon;Expédié
O039485;07/06/2024;P00112;4;Lyon;Livré
O039486;09/10/2024;P00646;1;Paris;Livré
O039487;27/01/2024;P00987;1;Lyon;Livré
O039488;14/08/2024;P00847;7;Lyon;Livré
O039489;08/09/2024;P00202;9;Paris;Livré
O039490;21/09/2024;P00664;3;Paris;Expédié
O039491;18/09/2024;P00328;1;Marseille;Livré
O039492;13/05/2024;P00849;5;Marseille;Livré
O039493;26/01/2024;P00408;3;Paris;En attente
O039494;12/02/2024;P00589;1;Marseille;Livré
O039495;19/01/2024;P00265;1;Paris;Livré
O039496;16/01/2024;P00443;6;Marseille;Expédié
O039497;14/04/2024;P00254;7;Marseille;Expédié
O039498;05/10/2024;P00070;9;Marseille;Livré
O039499;21/07/2024;P00989;5;Lyon;Livré
O039500;26/07/2024;P00535;1;Lyon;Expédié
O039501;14/06/2024;P00342;1;Lyon;Livré
O039502;28/02/2024;P00213;9;Paris;Livré
O039503;17/02/2024;P00785;9;Marseille;Expédié
O039504;27/05/2024;P00610;2;Paris;Expédié
O039505;03/10/2024;P00986;2;Paris;En attente
O039506;26/06/2024;P00123;9;Marseille;En attente
O039507;15/10/2024;P00537;5;Marseille;Livré
O039508;23/04/2024;P00880;7;Marseille;Livré
O039509;22/10/2024;P00550;5;Marseille;Livré
O039510;05/08/2024;P00771;8;Paris;Livré
O039511;22/09/2024;P00195;8;Lyon;Expédié
O039512;10/06/2024;P00270;7;Lyon;Expédié
O039513;24/11/2024;P00490;1;Paris;Livré
O039514;05/02/2024;P00778;1;Lyon;En attente
O039515;15/03/2024;P00066;8;Lyon;Livré
O039516;14/05/2024;P00199;7;Marseille;Expédié
O039517;28/09/2024;P00142;5;Marseille;Livré
O039518;27/06/2024;P00241;2;Lyon;Annulé
O039519;07/06/2024;P00209;2;Marseille;Expédié
O039520;30/08/2024;P00126;9;Lyon;Expédié
O039521;27/10/2024;P00266;7;Paris;Livré
O039522;22/07/2024;P00355;6;Lyon;En attente
O039523;09/10/2024;P00817;5;Marseille;Livré
O039524;04/10/2024;P00987;9;Marseille;En attente
O039525;22/05/2024;P00958;3;Marseille;En attente
O039526;08/01/2024;P00176;8;Paris;En attente
O039527;25/04/2024;P00387;6;Paris;Livré
O039528;08/12/2024;P00047;9;Lyon;Livré
O039529;28/09/2024;P00572;9;Marseille;Expédié
O039530;24/06/2024;P00793;5;Paris;Expédié
O039531;01/08/2024;P00647;7;Marseille;Livré
O039532;02/08/2024;P00845;6;Lyon;Livré
O039533;26/02/2024;P00633;2;Paris;Expédié
O039534;16/08/2024;P00167;8;Marseille;Livré
O039535;26/10/2024;P00555;8;Lyon;Expédié
O039536;22/11/2024;P00558;9;Marseille;Livré
O039537;06/02/2024;P00217;1;Lyon;Livré
O039538;10/10/2024;P00299;6;Lyon;Livré
O039539;19/11/2024;P00797;4;Marseille;Livré
O039540;11/08/2024;P00339;6;Lyon;Livré
O039541;28/10/2024;P00103;3;Lyon;Livré
O039542;19/07/2024;P00086;9;Lyon;Expédié
O039543;09/04/2024;P00706;6;Paris;Livré
O039544;08/10/2024;P00726;6;Lyon;Expédié
O039545;15/03/2024;P00867;3;Paris;Livré
O039546;30/07/2024;P00226;5;Lyon;Expédié
O039547;09/07/2024;P00501;9;Lyon;En attente
O039548;03/03/2024;P00709;8;Lyon;Expédié
O039549;21/04/2024;P00667;3;Marseille;Livré
O039550;22/05/2024;P00850;1;Marseille;Annulé
O039551;08/04/2024;P00368;6;Marseille;Expédié
O039552;21/09/2024;P00003;7;Paris;Annulé
O039553;12/08/2024;P00824;9;Lyon;Expédié
O039554;15/03/2024;P00879;8;Marseille;Livré
O039555;04/10/2024;P00320;1;Lyon;En attente
O039556;16/07/2024;P00789;4;Lyon;Livré
O039557;02/07/2024;P00024;4;Lyon;Livré
O039558;19/10/2024;P00474;1;Lyon;Expédié
O039559;26/02/2024;P00660;6;Paris;Livré
O039560;05/09/2024;P00820;1;Marseille;Livré
O039561;23/04/2024;P00525;2;Paris;Livré
O039562;19/05/2024;P00966;2;Lyon;Livré
O039563;24/12/2024;P00218;5;Marseille;Livré
O039564;10/02/2024;P00496;9;Marseille;Livré
O039565;01/06/2024;P00683;5;Marseille;Expédié
O039566;19/08/2024;P00862;1;Lyon;Livré
O039567;14/04/2024;P00590;4;Paris;En attente
O039568;15/04/2024;P00751;5;Marseille;Livré
O039569;26/10/2024;P00757;4;Lyon;Expédié
O039570;09/05/2024;P00933;3;Lyon;Expédié
O039571;09/06/2024;P00102;9;Lyon;Livré
O039572;13/09/2024;P00030;1;Lyon;Livré
O039573;16/08/2024;P00783;6;Lyon;Expédié
O039574;15/12/2024;P00467;6;Marseille;Livré
O039575;30/06/2024;P00203;6;Paris;Livré
O039576;14/01/2024;P00724;5;Marseille;Livré
O039577;09/04/2024;P00153;3;Paris;Expédié
O039578;12/08/2024;P00678;9;Paris;Livré
O039579;23/12/2024;P00043;6;Marseille;Expédié
O039580;18/08/2024;P00414;3;Paris;En attente
O039581;22/02/2024;P00552;5;Lyon;Livré
O039582;06/01/2024;P00443;1;Paris;Livré
O039583;30/03/2024;P00151;9;Lyon;Expédié
O039584;04/03/2024;P00044;8;Marseille;Livré
O039585;28/03/2024;P00593;8;Paris;Livré
O039586;02/02/2024;P00257;7;Marseille;Livré
O039587;12/03/2024;P00490;6;Marseille;Expédié
O039588;13/02/2024;P00974;2;Marseille;Livré
O039589;09/09/2024;P00103;7;Lyon;En attente
O039590;16/04/2024;P00893;3;Lyon;Livré
O039591;16/10/2024;P00850;5;Marseille;Expédié
O039592;02/01/2024;P00553;4;Marseille;Expédié
O039593;15/05/2024;P00830;1;Paris;Livré
O039594;26/04/2024;P00700;7;Paris;Livré
O039595;30/04/2024;P00208;1;Lyon;Livré
O039596;14/10/2024;P00394;4;Paris;Livré
O039597;07/11/2024;P00108;8;Paris;Livré
O039598;03/04/2024;P00329;9;Paris;Expédié
O039599;07/01/2024;P00334;9;Lyon;Livré
O039600;28/03/2024;P00508;8;Lyon;En attente
O039601;30/06/2024;P00706;5;Lyon;Expédié
O039602;09/07/2024;P00569;6;Paris;Expédié
O039603;26/07/2024;P00633;2;Lyon;Livré
O039604;17/10/2024;P00810;9;Marseille;Expédié
O039605;19/12/2024;P00950;2;Paris;En attente
O039606;04/10/2024;P00597;1;Paris;Expédié
O039607;10/11/2024;P00426;5;Marseille;Livré
O039608;21/02/2024;P00578;8;Lyon;Expédié
O039609;23/09/2024;P00582;3;Marseille;Livré
O039610;31/08/2024;P00907;6;Marseille;Livré
O039611;30/06/2024;P00233;9;Marseille;Livré
O039612;29/07/2024;P00451;8;Marseille;Livré
O039613;16/07/2024;P00755;6;Marseille;Expédié
O039614;26/09/2024;P00267;2;Paris;Livré
O039615;02/02/2024;P00516;4;Marseille;Livré
O039616;11/04/2024;P00591;7;Marseille;Livré
O039617;28/11/2024;P00730;9;Paris;Expédié
O039618;08/10/2024;P00379;2;Marseille;Livré
O039619;24/08/2024;P00748;7;Marseille;Livré
O039620;03/08/2024;P00484;8;Paris;Livré
O039621;16/11/2024;P00079;7;Paris;Livré
O039622;28/10/2024;P00689;5;Lyon;Livré
O039623;06/05/2024;P00242;5;Marseille;Expédié
O039624;03/04/2024;P00406;9;Lyon;En attente
O039625;14/03/2024;P00677;1;Marseille;Expédié
O039626;07/05/2024;P00906;7;Lyon;Livré
O039627;14/03/2024;P00276;2;Lyon;Livré
O039628;12/09/2024;P00864;5;Paris;Livré
O039629;11/04/2024;P00841;6;Paris;En attente
O039630;16/02/2024;P00178;4;Marseille;Expédié
O039631;13/06/2024;P00671;4;Lyon;Livré
O039632;12/09/2024;P00812;5;Paris;Livré
O039633;09/10/2024;P01000;4;Paris;Livré
O039634;04/09/2024;P00543;3;Marseille;Expédié
O039635;22/07/2024;P00988;9;Marseille;Annulé
O039636;26/03/2024;P00331;1;Lyon;Expédié
O039637;19/11/2024;P00484;6;Lyon;En attente
O039638;12/06/2024;P00553;1;Marseille;Expédié
O039639;30/12/2024;P00516;5;Lyon;Expédié
O039640;26/02/2024;P00882;3;Marseille;Livré
O039641;24/07/2024;P00270;5;Lyon;Expédié
O039642;27/05/2024;P00174;8;Marseille;Livré
O039643;27/10/2024;P00822;8;Paris;Expédié
O039644;05/10/2024;P00477;9;Lyon;Livré
O039645;16/10/2024;P00092;4;Lyon;Livré
O039646;21/01/2024;P00510;2;Paris;Livré
O039647;16/05/2024;P00896;8;Marseille;Livré
O039648;10/01/2024;P00601;8;Lyon;Expédié
O039649;03/11/2024;P00599;9;Marseille;Livré
O039650;14/02/2024;P00545;7;Paris;Expédié
O039651;05/09/2024;P00414;2;Paris;Livré
O039652;30/01/2024;P00137;8;Marseille;Expédié
O039653;12/08/2024;P00678;7;Paris;Livré
O039654;25/06/2024;P00089;6;Marseille;Livré
O039655;05/04/2024;P00594;6;Lyon;Expédié
O039656;17/01/2024;P00043;9;Lyon;Livré
O039657;28/01/2024;P00647;5;Marseille;En attente
O039658;05/05/2024;P00344;8;Paris;Livré
O039659;27/10/2024;P00296;9;Marseille;Livré
O039660;29/09/2024;P00341;6;Lyon;Expédié
O039661;05/07/2024;P00631;6;Marseille;En attente
O039662;21/05/2024;P00318;1;Paris;Annulé
O039663;17/05/2024;P00695;9;Marseille;Livré
O039664;02/12/2024;P00035;9;Paris;Livré
O039665;16/08/2024;P00171;4;Lyon;Livré
O039666;01/08/2024;P00523;3;Lyon;Expédié
O039667;30/09/2024;P00386;3;Paris;Livré
O039668;17/10/2024;P00335;2;Lyon;Annulé
O039669;27/02/2024;P00079;8;Lyon;Expédié
O039670;18/01/2024;P00133;2;Paris;Annulé
O039671;28/06/2024;P00372;7;Marseille;Livré
O039672;06/06/2024;P00168;5;Marseille;Expédié
O039673;12/09/2024;P00976;6;Lyon;Livré
O039674;06/02/2024;P00236;8;Paris;Livré
O039675;22/10/2024;P00814;5;Marseille;Livré
O039676;18/09/2024;P00533;4;Lyon;Livré
O039677;19/03/2024;P00493;4;Paris;Expédié
O039678;02/06/2024;P00649;8;Marseille;Livré
O039679;26/12/2024;P00327;4;Lyon;Livré
O039680;12/12/2024;P00155;1;Lyon;Livré
O039681;06/06/2024;P00785;5;Paris;Expédié
O039682;15/03/2024;P00066;1;Lyon;Livré
O039683;24/02/2024;P00744;1;Paris;Livré
O039684;24/07/2024;P00538;2;Lyon;Expédié
O039685;02/08/2024;P00365;8;Lyon;Livré
O039686;09/01/2024;P00200;8;Lyon;Expédié
O039687;15/04/2024;P00512;8;Lyon;Livré
O039688;13/11/2024;P00512;2;Marseille;Livré
O039689;01/09/2024;P00498;3;Paris;Livré
O039690;02/11/2024;P00685;3;Lyon;Annulé
O039691;12/04/2024;P00695;4;Marseille;Expédié
O039692;01/10/2024;P00040;2;Marseille;Livré
O039693;20/11/2024;P00272;1;Paris;Expédié
O039694;03/12/2024;P00724;7;Marseille;Annulé
O039695;02/02/2024;P00224;8;Paris;Livré
O039696;17/04/2024;P00160;9;Marseille;Livré
O039697;25/09/2024;P00035;4;Marseille;Livré
O039698;13/03/2024;P00832;1;Paris;Livré
O039699;11/12/2024;P00960;5;Marseille;Livré
O039700;29/06/2024;P00399;5;Paris;Livré
O039701;24/09/2024;P00426;2;Paris;En attente
O039702;31/05/2024;P00121;5;Marseille;Livré
O039703;08/03/2024;P00434;5;Marseille;Livré
O039704;13/12/2024;P00416;9;Paris;Livré
O039705;15/07/2024;P00286;4;Lyon;Expédié
O039706;21/10/2024;P00979;1;Marseille;Livré
O039707;01/02/2024;P00408;7;Paris;Livré
O039708;17/04/2024;P00962;5;Paris;Expédié
O039709;19/03/2024;P00405;9;Marseille;Livré
O039710;15/09/2024;P00170;3;Marseille;Livré
O039711;31/12/2024;P00508;4;Lyon;Livré
O039712;23/06/2024;P00336;2;Marseille;Expédié
O039713;15/01/2024;P00488;6;Lyon;Livré
O039714;20/02/2024;P00231;3;Lyon;En attente
O039715;16/04/2024;P00100;6;Lyon;Expédié
O039716;28/07/2024;P00954;2;Marseille;Livré
