id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif,return_flag,order_month
O042234,2024-12-18,P00654,10,Lyon,Livré,,,0,12
O042235,2024-12-11,P00964,1,Marseille,Expédié,,,0,12
O042236,2024-01-15,P00865,1,Paris,Livré,,,0,1
O042238,2024-03-06,P00158,3,Lyon,Livré,2024-03-22,Client insatisfait,1,3
O042239,2024-01-04,P00256,1,Paris,Livré,,,0,1
O042240,2024-03-21,P00355,5,Lyon,Expédié,,,0,3
O042242,2024-07-16,P00254,1,Lyon,Livré,,,0,7
O042243,2024-02-27,P00082,1,Marseille,Expédié,,,0,2
O042244,2024-07-22,P00435,3,Marseille,Livré,,,0,7
O042245,2024-01-19,P00305,10,Paris,Livré,2024-02-12,Livraison incomplète,1,1
O042246,2024-12-28,P00439,5,Paris,Livré,,,0,12
O042247,2024-11-01,P00878,8,Marseille,Livré,,,0,11
O042248,2024-12-20,P00133,2,Marseille,Livré,2025-01-16,Produit abîmé,1,12
O042250,2024-12-11,P00526,10,Lyon,Expédié,,,0,12
O042251,2024-12-03,P00765,2,Marseille,Expédié,,,0,12
O042254,2024-03-18,P00446,10,Lyon,Expédié,,,0,3
O042257,2024-11-10,P00093,3,Paris,Livré,2024-12-01,Client insatisfait,1,11
O042259,2024-07-07,P00121,2,Lyon,Expédié,,,0,7
O042260,2024-09-04,P00924,2,Paris,Livré,,,0,9
O042261,2024-04-06,P00707,3,Paris,Livré,,,0,4
O042263,2024-02-17,P00512,1,Marseille,Expédié,,,0,2
O042264,2024-11-02,P00296,12,Marseille,Livré,,,0,11
O042265,2024-10-16,P00284,2,Lyon,Livré,,,0,10
O042266,2024-10-22,P00129,2,Lyon,Livré,,,0,10
O042267,2024-03-14,P00140,1,Lyon,Livré,,,0,3
O042268,2024-09-07,P00906,1,Lyon,Expédié,,,0,9
O042269,2024-12-13,P00506,5,Marseille,Livré,,,0,12
O042270,2024-09-16,P00518,3,Lyon,Expédié,,,0,9
O042271,2024-03-09,P00222,8,Lyon,Expédié,,,0,3
O042272,2024-11-07,P00948,1,Paris,Livré,,,0,11
O042273,2024-01-30,P00895,12,Marseille,Livré,,,0,1
O042274,2024-02-02,P00319,2,Lyon,Expédié,,,0,2
O042275,2024-11-27,P00436,12,Paris,Expédié,,,0,11
O042276,2024-12-09,P00948,1,Marseille,Expédié,,,0,12
O042277,2024-11-09,P00357,8,Paris,Livré,,,0,11
O042278,2024-05-11,P00612,3,Paris,Livré,,,0,5
O042279,2024-01-21,P00688,2,Marseille,Expédié,,,0,1
O042280,2024-11-22,P00509,1,Paris,Livré,,,0,11
O042281,2024-01-29,P00497,5,Lyon,Livré,,,0,1
O042282,2024-12-24,P00963,1,Paris,Livré,,,0,12
O042283,2024-09-26,P00778,3,Marseille,Livré,,,0,9
O042285,2024-12-05,P00253,5,Marseille,Livré,,,0,12
O042286,2024-12-19,P00121,8,Marseille,Expédié,,,0,12
O042288,2024-08-28,P00150,20,Paris,Livré,,,0,8
O042289,2024-12-27,P00532,2,Lyon,Livré,,,0,12
O042292,2024-09-25,P00366,2,Paris,Expédié,,,0,9
O042293,2024-12-09,P00541,2,Lyon,Expédié,,,0,12
O042294,2024-12-08,P00330,8,Lyon,Livré,,,0,12
O042295,2024-10-28,P00650,12,Lyon,Livré,,,0,10
O042296,2024-02-23,P00780,15,Paris,Livré,,,0,2
O042298,2024-12-21,P00503,15,Lyon,Livré,,,0,12
O042299,2024-09-18,P00843,10,Paris,Livré,,,0,9
O042300,2024-09-13,P00521,20,Lyon,Livré,,,0,9
O042301,2024-02-21,P00924,2,Paris,Expédié,,,0,2
O042302,2024-09-22,P00226,15,Lyon,Livré,,,0,9
O042303,2024-08-28,P00846,8,Marseille,Livré,,,0,8
O042304,2024-03-17,P00764,1,Paris,Livré,,,0,3
O042306,2024-11-24,P00810,1,Marseille,Livré,2024-12-17,Livraison incomplète,1,11
O042308,2024-10-28,P00047,1,Lyon,Expédié,,,0,10
O042309,2024-03-14,P00755,8,Paris,Livré,,,0,3
O042310,2024-11-04,P00109,5,Marseille,Livré,,,0,11
O042311,2024-02-20,P00764,1,Lyon,Livré,,,0,2
O042312,2024-09-09,P00296,8,Paris,Livré,,,0,9
O042313,2024-02-11,P00403,1,Lyon,Livré,,,0,2
O042314,2024-04-16,P00343,10,Marseille,Expédié,,,0,4
O042315,2024-02-25,P00470,8,Paris,Expédié,,,0,2
O042316,2024-10-27,P00943,15,Marseille,Livré,2024-11-08,Mauvaise référence,1,10
O042317,2024-05-03,P00175,1,Lyon,Livré,,,0,5
O042318,2024-07-23,P00498,12,Marseille,Livré,,,0,7
O042320,2024-03-05,P00831,2,Paris,Livré,,,0,3
O042321,2024-08-07,P00404,2,Paris,Livré,,,0,8
O042322,2024-02-13,P00158,3,Lyon,Expédié,,,0,2
O042323,2024-12-26,P00943,5,Marseille,Livré,,,0,12
O042324,2024-09-16,P00121,20,Marseille,Livré,2024-09-22,Livraison incomplète,1,9
O042325,2024-08-20,P00986,3,Paris,Livré,,,0,8
O042326,2024-12-17,P00379,12,Paris,Livré,,,0,12
O042327,2024-12-02,P00413,2,Lyon,Expédié,,,0,12
O042328,2024-04-26,P00733,2,Marseille,Livré,,,0,4
O042329,2024-09-06,P00751,3,Marseille,Livré,,,0,9
O042330,2024-12-05,P00755,2,Paris,Livré,,,0,12
O042331,2024-04-08,P00252,15,Marseille,Livré,,,0,4
O042332,2024-12-31,P00751,8,Marseille,Livré,,,0,12
O042333,2024-12-10,P00899,3,Lyon,Livré,,,0,12
O042334,2024-02-24,P00152,8,Paris,Expédié,,,0,2
O042335,2024-03-26,P00025,3,Paris,Livré,,,0,3
O042336,2024-08-06,P00843,1,Paris,Expédié,,,0,8
O042339,2024-01-28,P00090,3,Lyon,Expédié,,,0,1
O042340,2024-03-22,P00107,5,Marseille,Livré,,,0,3
O042341,2024-09-12,P00473,20,Lyon,Expédié,,,0,9
O042343,2024-02-01,P00470,1,Paris,Expédié,,,0,2
O042344,2024-02-24,P00991,3,Marseille,Livré,,,0,2
O042345,2024-02-28,P00629,1,Paris,Livré,,,0,2
O042346,2024-10-25,P00029,1,Paris,Livré,,,0,10
O042347,2024-04-19,P00305,5,Lyon,Expédié,,,0,4
O042348,2024-10-09,P00928,1,Marseille,Expédié,,,0,10
O042349,2024-05-17,P00143,8,Marseille,Livré,,,0,5
O042350,2024-09-07,P00914,3,Lyon,Livré,,,0,9
O042351,2024-11-06,P00449,1,Paris,Expédié,,,0,11
O042352,2024-09-28,P00152,3,Paris,Livré,,,0,9
O042353,2024-07-06,P00564,1,Lyon,Livré,,,0,7
O042355,2024-12-20,P00738,10,Marseille,Expédié,,,0,12
O042356,2024-01-19,P00387,1,Lyon,Expédié,,,0,1
O042357,2024-09-16,P00846,1,Paris,Livré,,,0,9
O042358,2024-09-29,P00198,5,Lyon,Livré,,,0,9
O042359,2024-05-02,P00604,15,Marseille,Livré,,,0,5
O042360,2024-12-16,P00973,10,Marseille,Livré,,,0,12
O042361,2024-11-23,P00359,2,Marseille,Livré,,,0,11
O042362,2024-10-22,P00226,1,Marseille,Livré,2024-11-02,Produit abîmé,1,10
O042363,2024-11-11,P00052,5,Lyon,Livré,,,0,11
O042364,2024-08-04,P00286,10,Paris,Livré,,,0,8
O042365,2024-12-17,P00284,2,Lyon,Livré,,,0,12
O042367,2024-12-23,P00065,2,Paris,Livré,,,0,12
O042368,2024-11-28,P00008,1,Marseille,Expédié,,,0,11
O042369,2024-11-22,P00090,1,Paris,Livré,,,0,11
O042370,2024-10-02,P00809,3,Marseille,Livré,2024-10-23,Livraison incomplète,1,10
O042372,2024-12-13,P00684,1,Lyon,Livré,2025-01-11,Livraison incomplète,1,12
O042375,2024-12-21,P00792,1,Paris,Expédié,,,0,12
O042376,2024-12-18,P00963,1,Paris,Livré,2025-01-14,Client insatisfait,1,12
O042377,2024-08-07,P00658,2,Lyon,Expédié,,,0,8
O042378,2024-10-11,P00137,1,Paris,Livré,,,0,10
O042379,2024-12-17,P00633,3,Paris,Expédié,,,0,12
O042381,2024-04-05,P00613,12,Paris,Livré,,,0,4
O042382,2024-12-15,P00121,1,Paris,Livré,,,0,12
O042384,2024-12-17,P00470,5,Paris,Livré,,,0,12
O042385,2024-12-25,P00985,10,Paris,Expédié,,,0,12
O042386,2024-12-12,P00055,2,Lyon,Expédié,,,0,12
O042387,2024-12-29,P00159,1,Lyon,Livré,,,0,12
O042388,2024-04-06,P00952,1,Lyon,Livré,2024-04-17,Client insatisfait,1,4
O042389,2024-03-09,P00881,5,Paris,Livré,,,0,3
O042390,2024-12-26,P00568,3,Lyon,Livré,,,0,12
O042393,2024-10-15,P00780,1,Paris,Livré,,,0,10
O042395,2024-11-07,P00387,10,Lyon,Livré,,,0,11
O042396,2024-12-29,P00024,8,Lyon,Expédié,,,0,12
O042397,2024-10-15,P00733,2,Lyon,Livré,,,0,10
O042399,2024-02-12,P00399,8,Marseille,Expédié,,,0,2
O042400,2024-12-19,P00707,1,Lyon,Expédié,,,0,12
O042402,2024-12-14,P00193,5,Lyon,Livré,,,0,12
O042403,2024-03-07,P00905,1,Marseille,Expédié,,,0,3
O042404,2024-01-02,P00159,5,Marseille,Livré,,,0,1
O042406,2024-12-19,P00762,1,Lyon,Livré,,,0,12
O042407,2024-03-16,P00843,3,Paris,Livré,,,0,3
O042408,2024-01-30,P00608,1,Lyon,Livré,,,0,1
O042409,2024-11-04,P00258,8,Paris,Livré,2024-11-23,Livraison incomplète,1,11
O042410,2024-02-18,P00888,1,Marseille,Expédié,,,0,2
O042411,2024-11-08,P00330,1,Marseille,Livré,,,0,11
O042412,2024-12-15,P00009,1,Marseille,Livré,,,0,12
O042413,2024-03-10,P00921,1,Lyon,Livré,,,0,3
O042414,2024-01-13,P00417,8,Lyon,Livré,,,0,1
O042415,2024-10-08,P00863,20,Marseille,Livré,,,0,10
O042416,2024-09-01,P00979,8,Marseille,Expédié,,,0,9
O042417,2024-09-14,P00759,10,Marseille,Livré,,,0,9
O042418,2024-07-30,P00451,1,Marseille,Expédié,,,0,7
O042419,2024-12-03,P00306,1,Paris,Expédié,,,0,12
O042420,2024-12-10,P00839,3,Lyon,Livré,,,0,12
O042422,2024-12-20,P00742,15,Paris,Livré,2024-12-26,Produit abîmé,1,12
O042423,2024-12-03,P00452,5,Marseille,Livré,,,0,12
O042424,2024-01-09,P00063,2,Marseille,Expédié,,,0,1
O042425,2024-11-02,P00094,1,Lyon,Livré,,,0,11
O042426,2024-11-29,P00514,1,Paris,Livré,,,0,11
O042427,2024-01-28,P00749,2,Lyon,Livré,,,0,1
O042429,2024-11-09,P00612,5,Paris,Livré,,,0,11
O042430,2024-10-07,P00942,1,Paris,Livré,,,0,10
O042431,2024-12-29,P00613,10,Lyon,Expédié,,,0,12
O042432,2024-11-24,P00843,15,Paris,Livré,,,0,11
O042434,2024-09-28,P00121,10,Lyon,Livré,2024-10-27,Mauvaise référence,1,9
O042435,2024-02-19,P00004,12,Lyon,Expédié,,,0,2
O042436,2024-02-05,P00143,1,Paris,Expédié,,,0,2
O042437,2024-03-21,P00686,15,Paris,Livré,,,0,3
O042439,2024-11-21,P00226,2,Lyon,Expédié,,,0,11
O042440,2024-11-14,P00931,10,Paris,Livré,,,0,11
O042441,2024-10-23,P00008,1,Paris,Expédié,,,0,10
O042442,2024-01-24,P00655,2,Lyon,Livré,,,0,1
O042443,2024-12-07,P00305,1,Lyon,Livré,,,0,12
O042444,2024-12-05,P00055,1,Lyon,Livré,,,0,12
O042445,2024-12-31,P00012,15,Lyon,Livré,2025-01-19,Client insatisfait,1,12
O042446,2024-02-16,P00852,8,Paris,Expédié,,,0,2
O042447,2024-01-18,P00076,3,Lyon,Livré,,,0,1
O042449,2024-06-29,P00343,3,Marseille,Livré,,,0,6
O042450,2024-05-02,P00931,8,Paris,Livré,2024-05-12,Livraison incomplète,1,5
O042451,2024-07-05,P00791,2,Lyon,Livré,,,0,7
O042452,2024-12-09,P00973,8,Paris,Livré,,,0,12
O042453,2024-08-23,P00613,3,Lyon,Livré,,,0,8
O042454,2024-10-14,P00470,5,Marseille,Livré,,,0,10
O042455,2024-09-22,P00341,15,Lyon,Livré,,,0,9
O042456,2024-08-31,P00093,3,Lyon,Livré,,,0,8
O042458,2024-01-13,P00175,2,Marseille,Livré,,,0,1
O042459,2024-03-11,P00284,12,Lyon,Expédié,,,0,3
O042461,2024-03-21,P00063,12,Paris,Livré,,,0,3
O042462,2024-09-25,P00202,20,Lyon,Expédié,,,0,9
O042463,2024-04-27,P00968,3,Marseille,Livré,,,0,4
O042464,2024-05-31,P00603,2,Lyon,Livré,,,0,5
O042465,2024-10-12,P00948,1,Marseille,Expédié,,,0,10
O042466,2024-10-01,P00118,1,Paris,Livré,,,0,10
O042467,2024-03-04,P00414,8,Paris,Livré,,,0,3
O042468,2024-01-19,P00234,1,Marseille,Livré,2024-02-10,Mauvaise référence,1,1
O042469,2024-12-28,P00080,5,Paris,Expédié,,,0,12
O042470,2024-11-03,P00248,12,Paris,Livré,,,0,11
O042471,2024-01-07,P00498,15,Paris,Livré,,,0,1
O042472,2024-02-23,P00518,1,Lyon,Livré,,,0,2
O042473,2024-10-26,P00370,2,Lyon,Expédié,,,0,10
O042474,2024-04-21,P00024,10,Paris,Livré,,,0,4
O042475,2024-11-25,P00099,3,Lyon,Livré,,,0,11
O042476,2024-02-22,P00933,8,Paris,Expédié,,,0,2
O042477,2024-10-02,P00620,10,Marseille,Livré,,,0,10
O042478,2024-12-03,P00821,2,Lyon,Livré,,,0,12
O042480,2024-01-19,P00202,2,Lyon,Livré,,,0,1
O042481,2024-11-15,P00170,3,Marseille,Livré,2024-12-09,Produit abîmé,1,11
O042482,2024-05-16,P00343,5,Paris,Livré,,,0,5
O042483,2024-10-24,P00981,2,Marseille,Livré,,,0,10
O042484,2024-05-08,P00277,8,Lyon,Livré,,,0,5
O042485,2024-08-10,P00182,12,Lyon,Livré,,,0,8
O042486,2024-01-06,P00335,2,Marseille,Livré,,,0,1
O042487,2024-12-28,P00510,15,Lyon,Livré,2025-01-17,Produit abîmé,1,12
O042488,2024-02-13,P00764,5,Marseille,Expédié,,,0,2
O042489,2024-12-03,P00024,10,Paris,Livré,2024-12-23,Livraison incomplète,1,12
O042490,2024-10-22,P00749,1,Paris,Livré,,,0,10
O042491,2024-11-06,P00357,2,Paris,Livré,2024-11-15,Mauvaise référence,1,11
O042492,2024-10-31,P00943,2,Paris,Livré,,,0,10
O042493,2024-10-15,P00653,2,Marseille,Livré,,,0,10
O042494,2024-03-19,P00333,1,Lyon,Expédié,,,0,3
O042495,2024-03-17,P00697,10,Lyon,Livré,,,0,3
O042496,2024-04-28,P00923,2,Lyon,Expédié,,,0,4
O042497,2024-01-07,P00202,15,Lyon,Livré,,,0,1
O042499,2024-05-22,P00907,3,Marseille,Livré,,,0,5
O042500,2024-09-04,P00740,1,Marseille,Livré,,,0,9
O042501,2024-08-23,P00506,3,Lyon,Livré,,,0,8
O042503,2024-05-10,P00728,20,Paris,Expédié,,,0,5
O042504,2024-02-29,P00026,3,Paris,Livré,2024-03-13,Mauvaise référence,1,2
O042505,2024-12-28,P00231,1,Paris,Livré,,,0,12
O042506,2024-09-19,P00842,12,Lyon,Livré,,,0,9
O042507,2024-01-30,P00470,1,Marseille,Expédié,,,0,1
O042508,2024-01-16,P00220,5,Lyon,Livré,,,0,1
O042510,2024-04-24,P00277,3,Marseille,Livré,,,0,4
O042511,2024-12-13,P00957,2,Marseille,Livré,,,0,12
O042512,2024-01-20,P00081,2,Paris,Expédié,,,0,1
O042513,2024-10-13,P00371,12,Paris,Livré,,,0,10
O042514,2024-08-30,P00341,12,Paris,Livré,,,0,8
O042515,2024-03-30,P00382,3,Marseille,Livré,,,0,3
O042516,2024-09-27,P00305,2,Marseille,Livré,2024-10-09,Mauvaise référence,1,9
O042519,2024-06-07,P00047,1,Paris,Livré,,,0,6
O042520,2024-12-27,P00791,1,Marseille,Expédié,,,0,12
O042521,2024-10-08,P00923,3,Lyon,Livré,,,0,10
O042522,2024-09-13,P00231,2,Marseille,Livré,,,0,9
O042523,2024-08-04,P00024,1,Paris,Expédié,,,0,8
O042525,2024-11-09,P00881,3,Lyon,Livré,,,0,11
O042526,2024-03-24,P00615,8,Paris,Livré,2024-04-15,Produit abîmé,1,3
O042527,2024-01-26,P00490,12,Marseille,Expédié,,,0,1
O042529,2024-01-14,P00258,3,Marseille,Expédié,,,0,1
O042530,2024-10-01,P00684,8,Paris,Livré,,,0,10
O042531,2024-09-08,P00470,2,Paris,Expédié,,,0,9
O042532,2024-11-13,P00742,3,Paris,Expédié,,,0,11
O042534,2024-11-24,P00467,8,Marseille,Livré,,,0,11
O042535,2024-10-25,P00873,8,Marseille,Expédié,,,0,10
O042536,2024-03-10,P00919,2,Paris,Livré,,,0,3
O042537,2024-05-13,P00536,3,Marseille,Livré,,,0,5
O042539,2024-12-26,P00011,12,Paris,Livré,,,0,12
O042540,2024-11-26,P00082,5,Marseille,Livré,,,0,11
O042541,2024-03-18,P00506,5,Lyon,Livré,,,0,3
O042542,2024-02-15,P00541,8,Lyon,Livré,2024-03-11,Livraison incomplète,1,2
O042544,2024-03-04,P00158,1,Lyon,Expédié,,,0,3
O042545,2024-11-07,P00488,3,Lyon,Livré,,,0,11
O042546,2024-04-22,P00159,15,Marseille,Livré,,,0,4
O042547,2024-08-19,P00991,2,Paris,Livré,,,0,8
O042548,2024-10-15,P00371,2,Lyon,Livré,,,0,10
O042549,2024-10-04,P00710,5,Paris,Livré,,,0,10
O042551,2024-01-27,P00906,1,Paris,Livré,,,0,1
O042553,2024-12-23,P00473,3,Paris,Expédié,,,0,12
O042554,2024-12-02,P00983,1,Lyon,Livré,,,0,12
O042555,2024-12-22,P00922,3,Paris,Livré,,,0,12
O042556,2024-08-16,P00905,5,Paris,Livré,,,0,8
O042557,2024-12-13,P00311,2,Marseille,Livré,,,0,12
O042558,2024-09-15,P00025,2,Paris,Livré,2024-10-15,Client insatisfait,1,9
O042560,2024-01-30,P00764,1,Paris,Livré,2024-02-04,Client insatisfait,1,1
O042561,2024-12-20,P00012,2,Marseille,Livré,,,0,12
O042563,2024-05-11,P00253,3,Lyon,Expédié,,,0,5
O042564,2024-11-26,P00330,1,Marseille,Livré,,,0,11
O042565,2024-12-09,P00843,8,Lyon,Livré,,,0,12
O042566,2024-10-21,P00997,5,Marseille,Expédié,,,0,10
O042567,2024-07-01,P00897,2,Paris,Livré,,,0,7
O042568,2024-10-19,P00633,1,Lyon,Livré,,,0,10
O042570,2024-01-24,P00633,1,Paris,Livré,,,0,1
O042571,2024-06-28,P00055,3,Paris,Livré,,,0,6
O042572,2024-03-22,P00037,1,Paris,Expédié,,,0,3
O042573,2024-12-04,P00762,1,Marseille,Livré,,,0,12
O042574,2024-01-23,P00451,2,Marseille,Expédié,,,0,1
O042575,2024-09-14,P00597,15,Paris,Expédié,,,0,9
O042577,2024-01-13,P00008,5,Lyon,Livré,,,0,1
O042578,2024-11-24,P00330,10,Lyon,Expédié,,,0,11
O042579,2024-10-19,P00149,1,Lyon,Expédié,,,0,10
O042580,2024-04-30,P00846,1,Marseille,Expédié,,,0,4
O042581,2024-11-02,P00403,1,Marseille,Livré,,,0,11
O042582,2024-04-10,P00029,15,Paris,Livré,,,0,4
O042585,2024-12-19,P00379,2,Marseille,Livré,,,0,12
O042586,2024-06-30,P00330,3,Lyon,Livré,,,0,6
O042587,2024-05-13,P00044,2,Lyon,Expédié,,,0,5
O042590,2024-11-19,P00417,8,Paris,Livré,,,0,11
O042591,2024-11-13,P00600,2,Marseille,Livré,,,0,11
O042592,2024-01-29,P00859,3,Lyon,Expédié,,,0,1
O042593,2024-11-27,P00417,20,Paris,Expédié,,,0,11
O042594,2024-02-23,P00603,2,Paris,Livré,,,0,2
O042595,2024-06-30,P00746,3,Lyon,Livré,,,0,6
O042596,2024-12-09,P00115,3,Paris,Livré,,,0,12
O042597,2024-10-24,P00653,8,Marseille,Livré,,,0,10
O042599,2024-03-30,P00212,2,Marseille,Livré,,,0,3
O042600,2024-11-08,P00152,1,Lyon,Expédié,,,0,11
O042601,2024-05-30,P00246,8,Paris,Livré,,,0,5
O042602,2024-10-24,P00334,2,Paris,Livré,,,0,10
O042603,2024-03-19,P00277,12,Paris,Livré,,,0,3
O042604,2024-04-30,P00449,5,Lyon,Livré,,,0,4
O042605,2024-08-10,P00958,3,Lyon,Livré,,,0,8
O042606,2024-05-09,P00613,1,Lyon,Livré,,,0,5
O042607,2024-05-09,P00893,8,Marseille,Livré,,,0,5
O042608,2024-11-16,P00503,5,Paris,Livré,,,0,11
O042609,2024-11-21,P00055,5,Marseille,Expédié,2024-12-04,Livraison incomplète,1,11
O042610,2024-04-03,P00895,2,Paris,Livré,,,0,4
O042611,2024-10-11,P00839,15,Lyon,Livré,,,0,10
O042612,2024-06-18,P00202,2,Lyon,Livré,,,0,6
O042613,2024-05-06,P00246,1,Lyon,Expédié,,,0,5
O042614,2024-11-03,P00400,20,Lyon,Expédié,,,0,11
O042615,2024-11-04,P00980,8,Marseille,Livré,,,0,11
O042616,2024-08-24,P00060,2,Marseille,Livré,,,0,8
O042618,2024-12-09,P00802,12,Paris,Livré,,,0,12
O042619,2024-04-10,P00488,1,Marseille,Livré,,,0,4
O042620,2024-01-24,P00986,1,Paris,Expédié,,,0,1
O042621,2024-06-03,P00273,5,Marseille,Livré,,,0,6
O042622,2024-09-13,P00452,1,Paris,Livré,,,0,9
O042623,2024-01-23,P00780,12,Marseille,Livré,,,0,1
O042624,2024-10-21,P00881,10,Paris,Expédié,,,0,10
O042625,2024-12-26,P00748,2,Lyon,Livré,,,0,12
O042626,2024-12-20,P00751,10,Lyon,Livré,,,0,12
O042627,2024-12-25,P00931,1,Lyon,Livré,,,0,12
O042628,2024-09-04,P00952,3,Lyon,Livré,,,0,9
O042629,2024-12-25,P00046,12,Marseille,Livré,,,0,12
O042630,2024-12-24,P00742,10,Marseille,Livré,2025-01-17,Produit abîmé,1,12
O042631,2024-09-02,P00403,2,Marseille,Livré,,,0,9
O042632,2024-05-12,P00952,1,Lyon,Livré,,,0,5
O042633,2024-03-20,P00198,1,Marseille,Livré,,,0,3
O042634,2024-02-26,P00528,3,Marseille,Expédié,,,0,2
O042635,2024-10-26,P00220,3,Lyon,Livré,,,0,10
O042636,2024-08-26,P00076,1,Marseille,Expédié,,,0,8
O042637,2024-01-22,P00380,2,Marseille,Livré,,,0,1
O042638,2024-12-22,P00764,10,Lyon,Livré,,,0,12
O042639,2024-10-02,P00811,2,Paris,Livré,,,0,10
O042643,2024-12-21,P00029,1,Paris,Livré,2025-01-20,Livraison incomplète,1,12
O042644,2024-04-24,P00901,15,Lyon,Livré,,,0,4
O042645,2024-12-21,P00671,2,Paris,Expédié,2025-01-17,Mauvaise référence,1,12
O042646,2024-10-08,P00509,8,Paris,Livré,,,0,10
O042647,2024-06-27,P00220,1,Marseille,Livré,,,0,6
O042648,2024-11-03,P00831,2,Lyon,Expédié,,,0,11
O042649,2024-06-01,P00104,3,Lyon,Expédié,,,0,6
O042650,2024-03-16,P00323,3,Paris,Livré,,,0,3
O042652,2024-01-01,P00334,3,Marseille,Livré,,,0,1
O042653,2024-10-20,P00106,1,Lyon,Livré,,,0,10
O042654,2024-12-30,P00495,3,Lyon,Expédié,,,0,12
O042655,2024-09-24,P00106,3,Paris,Livré,2024-10-15,Produit abîmé,1,9
O042656,2024-02-09,P00652,1,Marseille,Expédié,,,0,2
O042657,2024-08-04,P00143,20,Lyon,Livré,,,0,8
O042658,2024-10-08,P00876,10,Paris,Livré,,,0,10
O042659,2024-01-23,P00254,10,Lyon,Livré,2024-02-17,Mauvaise référence,1,1
O042663,2024-12-14,P00473,5,Marseille,Livré,,,0,12
O042664,2024-04-01,P00379,1,Paris,Expédié,,,0,4
O042665,2024-12-10,P00953,3,Lyon,Livré,,,0,12
O042666,2024-04-11,P00240,10,Lyon,Expédié,,,0,4
O042667,2024-09-30,P00906,1,Lyon,Livré,,,0,9
O042668,2024-03-23,P00971,3,Paris,Livré,,,0,3
O042669,2024-11-07,P00691,2,Paris,Expédié,,,0,11
O042670,2024-11-01,P00255,1,Lyon,Expédié,,,0,11
O042671,2024-12-03,P00957,2,Marseille,Expédié,2024-12-23,Mauvaise référence,1,12
O042674,2024-09-17,P00226,20,Lyon,Livré,,,0,9
O042675,2024-10-24,P00357,8,Lyon,Livré,,,0,10
O042676,2024-11-30,P00093,2,Paris,Livré,,,0,11
O042677,2024-11-23,P00854,5,Lyon,Livré,,,0,11
O042678,2024-01-29,P00518,1,Paris,Livré,2024-02-05,Produit abîmé,1,1
O042680,2024-08-19,P00981,5,Lyon,Livré,,,0,8
O042681,2024-11-16,P00710,12,Paris,Expédié,,,0,11
O042682,2024-11-21,P00026,3,Lyon,Livré,,,0,11
O042683,2024-03-22,P00037,8,Paris,Livré,,,0,3
O042684,2024-01-01,P00846,3,Paris,Livré,,,0,1
O042685,2024-10-08,P00843,3,Marseille,Livré,,,0,10
O042686,2024-08-27,P00343,5,Lyon,Livré,,,0,8
O042687,2024-12-06,P00943,8,Paris,Livré,,,0,12
O042688,2024-09-15,P00607,5,Marseille,Livré,,,0,9
O042689,2024-01-11,P00561,15,Lyon,Livré,,,0,1
O042690,2024-05-31,P00688,8,Paris,Livré,,,0,5
O042691,2024-08-11,P00963,8,Lyon,Livré,,,0,8
O042692,2024-01-29,P00204,10,Lyon,Expédié,,,0,1
O042693,2024-02-02,P00044,2,Marseille,Expédié,,,0,2
O042694,2024-01-17,P00684,2,Paris,Expédié,,,0,1
O042696,2024-11-11,P00732,3,Paris,Livré,,,0,11
O042697,2024-05-29,P00370,3,Lyon,Livré,2024-06-06,Livraison incomplète,1,5
O042698,2024-05-30,P00003,10,Marseille,Livré,,,0,5
O042699,2024-01-29,P00035,1,Lyon,Livré,,,0,1
O042700,2024-12-19,P00046,1,Marseille,Expédié,,,0,12
O042701,2024-11-17,P00017,10,Lyon,Expédié,,,0,11
O042702,2024-12-16,P00381,1,Paris,Expédié,,,0,12
O042703,2024-12-09,P00082,1,Paris,Livré,,,0,12
O042704,2024-01-24,P00152,2,Marseille,Expédié,,,0,1
O042706,2024-06-27,P00755,8,Lyon,Expédié,,,0,6
O042708,2024-12-10,P00463,3,Paris,Livré,,,0,12
O042709,2024-08-16,P00149,15,Marseille,Expédié,,,0,8
O042710,2024-09-21,P00478,1,Lyon,Livré,,,0,9
O042711,2024-12-16,P00535,10,Marseille,Livré,,,0,12
O042712,2024-12-15,P00170,2,Marseille,Expédié,2024-12-28,Mauvaise référence,1,12
O042713,2024-10-18,P00451,1,Marseille,Livré,,,0,10
O042714,2024-03-30,P00738,3,Paris,Livré,,,0,3
O042715,2024-02-22,P00024,1,Paris,Expédié,,,0,2
O042718,2024-11-27,P00404,2,Marseille,Livré,,,0,11
O042719,2024-03-23,P00379,2,Lyon,Livré,,,0,3
O042720,2024-12-05,P00515,1,Marseille,Expédié,,,0,12
O042721,2024-01-06,P00414,10,Marseille,Expédié,,,0,1
O042722,2024-11-07,P00488,2,Marseille,Livré,,,0,11
O042723,2024-12-14,P00921,20,Lyon,Livré,,,0,12
O042724,2024-09-05,P00873,12,Lyon,Livré,,,0,9
O042725,2024-10-14,P00765,1,Paris,Expédié,2024-11-11,Livraison incomplète,1,10
O042726,2024-11-10,P00526,3,Lyon,Livré,,,0,11
O042728,2024-06-30,P00811,5,Paris,Livré,,,0,6
O042729,2024-08-23,P00031,8,Paris,Livré,,,0,8
O042730,2024-12-23,P00003,10,Lyon,Expédié,,,0,12
O042731,2024-11-25,P00238,5,Paris,Livré,,,0,11
O042732,2024-01-10,P00676,1,Marseille,Livré,,,0,1
