id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,cout_total,delai_deviation,retard_jours,mois_achat,on_time_delivery
PO009539,2024-07-14,P00906,10,S039,242.65,13,Rocher,Helsinki,Finlande,0.76,13,2426.5,0,0,7,1
PO009540,2024-07-08,P00618,75,S028,114.92,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8619.0,1,1,7,0
PO009541,2024-03-07,P00587,100,S029,219.23,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21923.0,6,6,3,0
PO009542,2024-03-25,P00393,100,S028,228.97,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,22897.0,-1,0,3,1
PO009543,2024-06-15,P00443,50,S012,71.83,4,Lucas,Stockholm,Suède,1.0,11,3591.5,-7,0,6,1
PO009544,2024-07-22,P00502,150,S008,109.96,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,16494.0,-4,0,7,1
PO009545,2024-10-24,P00486,150,S029,293.89,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,44083.5,8,8,10,0
PO009546,2024-11-29,P00904,100,S028,274.41,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,27441.000000000004,-5,0,11,1
PO009547,2024-06-17,P00246,50,S028,219.87,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10993.5,-3,0,6,1
PO009548,2024-05-15,P00349,100,S015,273.23,7,Renault,Zurich,Suisse,0.65,5,27323.0,2,2,5,0
PO009549,2024-11-06,P00794,200,S028,187.67,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,37534.0,-3,0,11,1
PO009550,2024-07-22,P00912,200,S048,224.4,3,Lecomte,Amsterdam,Pays-Bas,0.65,4,44880.0,-1,0,7,1
PO009551,2024-01-28,P00958,10,S028,67.35,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,673.5,4,4,1,0
PO009552,2024-11-14,P00713,25,S016,192.11,7,Morel,Stockholm,Suède,0.51,7,4802.75,0,0,11,1
PO009553,2024-01-21,P00660,10,S030,168.34,11,Delaunay,Copenhague,Danemark,0.7,6,1683.4,5,5,1,0
PO009554,2024-08-24,P00526,75,S008,166.57,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,12492.75,5,5,8,0
PO009555,2024-09-24,P00454,50,S028,254.15,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12707.5,1,1,9,0
PO009556,2024-11-30,P00595,75,S028,41.18,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3088.5,4,4,11,0
PO009557,2024-12-07,P00690,100,S008,256.55,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,25655.0,7,7,12,0
PO009558,2024-12-25,P00732,50,S033,65.04,12,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,3252.0000000000005,-2,0,12,1
PO009559,2024-08-12,P00717,25,S008,244.36,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,6109.0,6,6,8,0
PO009560,2024-11-29,P00165,50,S010,225.24,6,Pelletier,Paris,France,0.98,3,11262.0,3,3,11,0
PO009561,2024-02-13,P00439,10,S028,260.06,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2600.6,-1,0,2,1
PO009562,2024-03-23,P00045,150,S010,269.63,13,Pelletier,Paris,France,0.98,3,40444.5,10,10,3,0
PO009563,2024-09-28,P00638,50,S028,161.09,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8054.5,-1,0,9,1
PO009564,2024-05-06,P00633,100,S028,156.77,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,15677.000000000002,5,5,5,0
PO009565,2024-05-16,P00468,50,S029,96.88,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4844.0,0,0,5,1
PO009566,2024-08-20,P00631,100,S028,43.78,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4378.0,-6,0,8,1
PO009567,2024-04-06,P00567,75,S029,107.41,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8055.75,-3,0,4,1
PO009568,2024-04-05,P00350,25,S008,56.33,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,1408.25,7,7,4,0
PO009569,2024-08-21,P00315,100,S042,63.58,7,Caron,Paris,France,0.75,4,6358.0,3,3,8,0
PO009570,2024-06-20,P00518,25,S038,166.98,13,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,4174.5,7,7,6,0
PO009571,2024-05-19,P00612,75,S029,158.08,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,11856.000000000002,3,3,5,0
PO009572,2024-12-25,P00548,100,S029,282.51,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,28251.0,-4,0,12,1
PO009573,2024-04-04,P00192,75,S001,254.82,12,Lecomte et Fils,Zurich,Suisse,0.84,10,19111.5,2,2,4,0
PO009574,2024-02-05,P00029,100,S028,90.98,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9098.0,-2,0,2,1
PO009575,2024-01-16,P00562,50,S048,229.81,13,Lecomte,Amsterdam,Pays-Bas,0.65,4,11490.5,9,9,1,0
PO009576,2024-03-20,P00540,10,S035,123.56,2,Laine,Lisbonne,Portugal,0.9,7,1235.6,-5,0,3,1
PO009577,2024-08-28,P00527,10,S002,168.56,2,Morvan,Paris,France,0.86,9,1685.6,-7,0,8,1
PO009578,2024-05-18,P00702,50,S029,234.75,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,11737.5,3,3,5,0
PO009579,2024-12-20,P00431,50,S029,39.18,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1959.0,-2,0,12,1
PO009580,2024-12-14,P00600,75,S029,195.39,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,14654.249999999998,-1,0,12,1
PO009581,2024-02-06,P00905,150,S028,209.29,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,31393.5,6,6,2,0
PO009582,2024-09-05,P00100,150,S010,37.98,13,Pelletier,Paris,France,0.98,3,5696.999999999999,10,10,9,0
PO009583,2024-02-23,P00097,100,S029,163.15,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,16315.0,6,6,2,0
PO009584,2024-02-19,P00863,75,S008,248.24,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,18618.0,6,6,2,0
PO009585,2024-05-17,P00381,50,S028,279.08,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,13954.0,6,6,5,0
PO009586,2024-08-05,P00507,50,S046,240.54,4,Roche,Rome,Italie,0.54,4,12027.0,0,0,8,1
PO009587,2024-08-12,P00029,50,S029,196.5,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,9825.0,-4,0,8,1
PO009588,2024-10-14,P00174,100,S008,255.76,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,25576.0,6,6,10,0
PO009589,2024-01-06,P00459,150,S028,137.82,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,20673.0,-1,0,1,1
PO009590,2024-06-24,P00399,75,S029,99.69,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,7476.75,-1,0,6,1
PO009591,2024-01-27,P00521,10,S014,116.05,6,Guillon,Rome,Italie,0.91,7,1160.5,-1,0,1,1
PO009592,2024-09-08,P00639,300,S029,214.0,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,64200.0,-1,0,9,1
PO009593,2024-09-03,P00475,50,S029,48.28,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2414.0,6,6,9,0
PO009594,2024-01-29,P00372,200,S010,275.28,3,Pelletier,Paris,France,0.98,3,55055.99999999999,0,0,1,1
PO009595,2024-02-11,P00699,150,S012,46.28,4,Lucas,Stockholm,Suède,1.0,11,6942.0,-7,0,2,1
PO009596,2024-06-15,P00247,50,S008,242.25,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,12112.5,-1,0,6,1
PO009597,2024-05-01,P00669,10,S046,124.24,5,Roche,Rome,Italie,0.54,4,1242.3999999999999,1,1,5,0
PO009598,2024-12-18,P00355,300,S029,136.67,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,41000.99999999999,2,2,12,0
PO009599,2024-01-11,P00969,100,S012,268.94,3,Lucas,Stockholm,Suède,1.0,11,26894.0,-8,0,1,1
PO009600,2024-11-15,P00687,25,S029,219.24,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,5481.0,4,4,11,0
PO009601,2024-03-05,P00125,75,S048,152.84,13,Lecomte,Amsterdam,Pays-Bas,0.65,4,11463.0,9,9,3,0
PO009602,2024-11-17,P00281,100,S010,129.73,3,Pelletier,Paris,France,0.98,3,12972.999999999998,0,0,11,1
PO009603,2024-04-28,P00911,25,S008,147.85,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,3696.25,-4,0,4,1
PO009604,2024-09-10,P00180,10,S028,289.46,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2894.6,1,1,9,0
PO009605,2024-01-02,P00815,50,S008,118.32,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,5916.0,-1,0,1,1
PO009606,2024-08-30,P00441,10,S023,261.97,13,Albert,Bruxelles,Belgique,0.83,9,2619.7000000000003,4,4,8,0
PO009607,2024-01-25,P00424,10,S012,271.53,6,Lucas,Stockholm,Suède,1.0,11,2715.2999999999997,-5,0,1,1
PO009608,2024-08-17,P00752,25,S046,270.07,5,Roche,Rome,Italie,0.54,4,6751.75,1,1,8,0
PO009609,2024-06-30,P00668,25,S028,254.61,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6365.25,5,5,6,0
PO009610,2024-03-12,P00116,25,S046,199.07,11,Roche,Rome,Italie,0.54,4,4976.75,7,7,3,0
PO009611,2024-01-05,P00555,300,S028,115.82,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,34746.0,-5,0,1,1
PO009612,2024-07-16,P00266,75,S004,134.59,7,Philippe,Rome,Italie,0.57,9,10094.25,-2,0,7,1
PO009613,2024-01-11,P00454,50,S012,176.44,4,Lucas,Stockholm,Suède,1.0,11,8822.0,-7,0,1,1
PO009614,2024-01-10,P00513,75,S049,179.25,2,Godard SA,Zurich,Suisse,0.62,13,13443.75,-11,0,1,1
PO009615,2024-05-25,P00486,10,S050,132.75,3,Carlier SA,Bruxelles,Belgique,0.64,11,1327.5,-8,0,5,1
PO009616,2024-04-07,P00896,200,S028,92.14,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,18428.0,2,2,4,0
PO009617,2024-11-13,P00242,75,S048,136.16,11,Lecomte,Amsterdam,Pays-Bas,0.65,4,10212.0,7,7,11,0
PO009618,2024-09-28,P00821,75,S028,127.04,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9528.0,-2,0,9,1
PO009619,2024-11-21,P00587,300,S010,86.22,4,Pelletier,Paris,France,0.98,3,25866.0,1,1,11,0
PO009620,2024-01-04,P00004,100,S010,81.77,11,Pelletier,Paris,France,0.98,3,8177.0,8,8,1,0
PO009621,2024-01-31,P00284,50,S012,104.3,10,Lucas,Stockholm,Suède,1.0,11,5215.0,-1,0,1,1
PO009622,2024-08-09,P00984,300,S028,152.69,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,45807.0,2,2,8,0
PO009623,2024-01-25,P00514,200,S009,49.92,7,Fischer,Lisbonne,Portugal,0.61,9,9984.0,-2,0,1,1
PO009624,2024-10-10,P00265,300,S008,107.15,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,32145.0,-1,0,10,1
PO009625,2024-12-01,P00163,10,S028,56.27,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,562.7,-1,0,12,1
PO009626,2024-09-16,P00879,300,S008,275.53,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,82658.99999999999,-2,0,9,1
PO009627,2024-10-15,P00271,75,S029,47.78,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3583.5,4,4,10,0
PO009628,2024-01-18,P00739,100,S028,102.16,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10216.0,5,5,1,0
PO009629,2024-11-03,P00174,25,S034,232.9,13,Bertrand S.A.,Varsovie,Pologne,0.56,6,5822.5,7,7,11,0
PO009630,2024-03-09,P00348,25,S008,236.31,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,5907.75,3,3,3,0
PO009631,2024-05-21,P00142,10,S028,183.59,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1835.9,1,1,5,0
PO009632,2024-09-16,P00544,50,S028,40.9,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2045.0,3,3,9,0
PO009633,2024-07-05,P00355,25,S008,267.03,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,6675.749999999999,3,3,7,0
PO009634,2024-04-18,P00271,10,S048,196.27,12,Lecomte,Amsterdam,Pays-Bas,0.65,4,1962.7,8,8,4,0
PO009635,2024-02-29,P00485,300,S026,22.29,2,Bourdon,Bruxelles,Belgique,0.81,6,6687.0,-4,0,2,1
PO009636,2024-05-21,P00098,100,S002,236.03,13,Morvan,Paris,France,0.86,9,23603.0,4,4,5,0
PO009637,2024-12-21,P00477,75,S008,18.77,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,1407.75,-4,0,12,1
PO009638,2024-05-20,P00919,100,S028,15.91,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1591.0,-4,0,5,1
PO009639,2024-11-29,P00902,100,S029,234.65,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,23465.0,5,5,11,0
PO009640,2024-04-10,P00896,25,S029,181.14,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4528.5,6,6,4,0
PO009641,2024-02-07,P00731,100,S046,180.9,10,Roche,Rome,Italie,0.54,4,18090.0,6,6,2,0
PO009642,2024-11-14,P00603,100,S045,61.42,14,Lagarde,Berlin,Allemagne,0.53,4,6142.0,10,10,11,0
PO009643,2024-12-11,P00684,25,S029,252.01,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6300.25,2,2,12,0
PO009644,2024-02-01,P00302,50,S004,263.25,12,Philippe,Rome,Italie,0.57,9,13162.5,3,3,2,0
PO009645,2024-06-04,P00042,50,S028,122.33,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6116.5,-3,0,6,1
PO009646,2024-09-14,P00467,100,S006,86.04,6,Jean,Zurich,Suisse,0.68,8,8604.0,-2,0,9,1
PO009647,2024-08-26,P00878,25,S028,233.12,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5828.0,3,3,8,0
PO009648,2024-08-06,P00620,100,S028,170.7,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,17070.0,3,3,8,0
PO009649,2024-07-18,P00435,50,S046,148.56,5,Roche,Rome,Italie,0.54,4,7428.0,1,1,7,0
PO009650,2024-10-12,P00276,100,S002,281.81,3,Morvan,Paris,France,0.86,9,28181.0,-6,0,10,1
PO009651,2024-07-26,P00380,300,S012,286.57,4,Lucas,Stockholm,Suède,1.0,11,85971.0,-7,0,7,1
PO009652,2024-07-19,P00489,200,S008,76.57,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,15313.999999999998,-3,0,7,1
PO009653,2024-01-10,P00067,100,S008,134.71,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,13471.0,-4,0,1,1
PO009654,2024-10-23,P00583,25,S029,79.54,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1988.5000000000002,-2,0,10,1
PO009655,2024-02-08,P00005,100,S029,148.56,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,14856.0,-3,0,2,1
PO009656,2024-11-22,P00302,100,S029,286.68,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,28668.0,3,3,11,0
PO009657,2024-07-31,P00276,150,S010,67.33,11,Pelletier,Paris,France,0.98,3,10099.5,8,8,7,0
PO009658,2024-02-01,P00915,200,S028,245.46,8,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,49092.0,0,0,2,1
PO009659,2024-07-15,P00900,50,S028,253.8,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12690.0,6,6,7,0
PO009660,2024-09-29,P00043,100,S008,274.76,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,27476.0,5,5,9,0
PO009661,2024-06-02,P00930,50,S028,163.66,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8183.0,-4,0,6,1
PO009662,2024-11-23,P00848,50,S010,77.46,3,Pelletier,Paris,France,0.98,3,3872.9999999999995,0,0,11,1
PO009663,2024-09-12,P00249,75,S048,267.9,4,Lecomte,Amsterdam,Pays-Bas,0.65,4,20092.5,0,0,9,1
PO009664,2024-11-03,P00781,50,S028,72.97,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3648.5,-3,0,11,1
PO009665,2024-05-16,P01000,100,S010,53.77,9,Pelletier,Paris,France,0.98,3,5377.0,6,6,5,0
PO009666,2024-08-17,P00463,150,S010,202.2,4,Pelletier,Paris,France,0.98,3,30330.0,1,1,8,0
PO009667,2024-12-04,P00276,100,S023,219.66,2,Albert,Bruxelles,Belgique,0.83,9,21966.0,-7,0,12,1
PO009668,2024-06-30,P00415,300,S046,260.37,14,Roche,Rome,Italie,0.54,4,78111.0,10,10,6,0
PO009669,2024-01-28,P00921,100,S012,44.67,7,Lucas,Stockholm,Suède,1.0,11,4467.0,-4,0,1,1
PO009670,2024-03-18,P00598,500,S016,146.68,4,Morel,Stockholm,Suède,0.51,7,73340.0,-3,0,3,1
PO009671,2024-01-13,P00629,100,S028,20.54,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2054.0,-6,0,1,1
PO009672,2024-03-30,P00335,75,S008,221.17,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,16587.75,-1,0,3,1
PO009673,2024-09-11,P00075,50,S023,16.63,7,Albert,Bruxelles,Belgique,0.83,9,831.5,-2,0,9,1
PO009674,2024-01-02,P00394,100,S048,114.0,10,Lecomte,Amsterdam,Pays-Bas,0.65,4,11400.0,6,6,1,0
PO009675,2024-12-14,P00152,100,S029,294.99,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,29499.0,4,4,12,0
PO009676,2024-01-12,P00752,100,S029,228.44,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,22844.0,0,0,1,1
PO009677,2024-04-28,P00262,100,S019,60.08,6,Leduc,Oslo,Norvège,0.87,11,6008.0,-5,0,4,1
PO009678,2024-05-16,P00669,200,S028,26.0,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5200.0,-6,0,5,1
PO009679,2024-08-15,P00849,25,S028,151.97,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3799.25,-1,0,8,1
PO009680,2024-07-19,P00488,75,S002,268.32,13,Morvan,Paris,France,0.86,9,20124.0,4,4,7,0
PO009681,2024-10-20,P00095,100,S048,276.95,11,Lecomte,Amsterdam,Pays-Bas,0.65,4,27695.0,7,7,10,0
PO009682,2024-12-25,P00132,50,S046,212.74,6,Roche,Rome,Italie,0.54,4,10637.0,2,2,12,0
PO009683,2024-04-10,P00330,500,S028,26.42,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,13210.0,1,1,4,0
PO009684,2024-06-02,P00469,150,S029,59.98,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8997.0,3,3,6,0
PO009685,2024-03-03,P00164,50,S028,163.75,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8187.5,-6,0,3,1
PO009686,2024-11-22,P00057,50,S029,265.21,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,13260.499999999998,-3,0,11,1
PO009687,2024-09-02,P00515,100,S008,190.1,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,19010.0,2,2,9,0
PO009688,2024-02-02,P00208,10,S029,204.85,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2048.5,1,1,2,0
PO009689,2024-07-29,P00173,75,S046,248.49,11,Roche,Rome,Italie,0.54,4,18636.75,7,7,7,0
PO009690,2024-02-10,P00362,50,S022,89.21,10,Langlois Vallée SA,Dublin,Irlande,0.88,9,4460.5,1,1,2,0
PO009691,2024-11-05,P00740,200,S028,254.5,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,50900.0,4,4,11,0
PO009692,2024-05-12,P00183,150,S010,221.83,6,Pelletier,Paris,France,0.98,3,33274.5,3,3,5,0
PO009693,2024-10-15,P00445,50,S047,30.88,7,Duhamel,Berlin,Allemagne,0.7,10,1544.0,-3,0,10,1
PO009694,2024-07-19,P00222,200,S008,216.4,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,43280.0,4,4,7,0
PO009695,2024-12-18,P00334,200,S028,102.54,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,20508.0,-5,0,12,1
PO009696,2024-04-02,P00088,75,S008,165.16,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,12387.0,7,7,4,0
PO009697,2024-03-20,P00484,25,S028,35.04,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,876.0,-2,0,3,1
PO009698,2024-10-02,P00694,150,S028,282.16,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,42324.00000000001,2,2,10,0
PO009699,2024-11-16,P00206,50,S029,161.94,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8097.0,1,1,11,0
PO009700,2024-02-13,P00993,75,S023,136.59,10,Albert,Bruxelles,Belgique,0.83,9,10244.25,1,1,2,0
PO009701,2024-01-03,P00269,10,S008,272.15,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,2721.5,-4,0,1,1
PO009702,2024-01-17,P00095,75,S028,22.5,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1687.5,-4,0,1,1
PO009703,2024-12-01,P00985,50,S003,129.0,3,Germain et Fils,Amsterdam,Pays-Bas,0.85,10,6450.0,-7,0,12,1
PO009704,2024-10-17,P00804,100,S047,183.04,12,Duhamel,Berlin,Allemagne,0.7,10,18304.0,2,2,10,0
PO009705,2024-02-23,P00673,10,S010,196.16,13,Pelletier,Paris,France,0.98,3,1961.6,10,10,2,0
PO009706,2024-03-06,P00168,100,S002,273.08,10,Morvan,Paris,France,0.86,9,27308.0,1,1,3,0
PO009707,2024-07-20,P00232,150,S016,62.69,5,Morel,Stockholm,Suède,0.51,7,9403.5,-2,0,7,1
PO009708,2024-11-27,P00132,10,S028,99.9,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,999.0,-2,0,11,1
PO009709,2024-08-02,P00736,100,S008,168.0,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,16800.0,1,1,8,0
PO009710,2024-01-24,P00480,25,S010,251.31,3,Pelletier,Paris,France,0.98,3,6282.75,0,0,1,1
PO009711,2024-05-08,P00860,100,S026,111.41,8,Bourdon,Bruxelles,Belgique,0.81,6,11141.0,2,2,5,0
PO009712,2024-09-22,P00599,75,S029,219.17,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,16437.75,0,0,9,1
PO009713,2024-01-08,P00872,75,S016,88.45,13,Morel,Stockholm,Suède,0.51,7,6633.75,6,6,1,0
PO009714,2024-05-29,P00029,50,S048,83.57,3,Lecomte,Amsterdam,Pays-Bas,0.65,4,4178.5,-1,0,5,1
PO009715,2024-09-15,P00322,25,S008,196.5,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,4912.5,6,6,9,0
PO009716,2024-06-12,P00920,10,S008,163.39,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,1633.8999999999999,1,1,6,0
PO009717,2024-08-26,P00717,200,S026,190.27,4,Bourdon,Bruxelles,Belgique,0.81,6,38054.0,-2,0,8,1
PO009718,2024-06-28,P00173,100,S048,156.34,7,Lecomte,Amsterdam,Pays-Bas,0.65,4,15634.0,3,3,6,0
PO009719,2024-10-09,P00838,500,S004,178.68,14,Philippe,Rome,Italie,0.57,9,89340.0,5,5,10,0
PO009720,2024-08-12,P00068,200,S034,58.91,7,Bertrand S.A.,Varsovie,Pologne,0.56,6,11782.0,1,1,8,0
PO009721,2024-10-09,P00253,200,S012,68.07,7,Lucas,Stockholm,Suède,1.0,11,13613.999999999998,-4,0,10,1
PO009722,2024-05-20,P00041,75,S008,237.58,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,17818.5,0,0,5,1
PO009723,2024-11-25,P00917,10,S008,90.82,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,908.1999999999999,2,2,11,0
PO009724,2024-10-07,P00807,200,S028,18.79,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3758.0,3,3,10,0
PO009725,2024-11-16,P00285,25,S029,23.66,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,591.5,5,5,11,0
PO009726,2024-02-23,P00829,75,S028,198.97,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,14922.75,-4,0,2,1
PO009727,2024-05-24,P00129,200,S029,127.52,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,25504.0,6,6,5,0
PO009728,2024-02-10,P00549,75,S046,115.34,10,Roche,Rome,Italie,0.54,4,8650.5,6,6,2,0
PO009729,2024-02-04,P00883,25,S029,83.88,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2097.0,3,3,2,0
PO009730,2024-09-27,P00675,50,S043,244.64,8,Klein SA,Rome,Italie,0.9,14,12232.0,-6,0,9,1
PO009731,2024-10-04,P00875,500,S029,148.86,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,74430.0,0,0,10,1
PO009732,2024-05-09,P00022,500,S006,155.33,11,Jean,Zurich,Suisse,0.68,8,77665.0,3,3,5,0
PO009733,2024-12-18,P00311,100,S028,298.47,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,29847.000000000004,3,3,12,0
PO009734,2024-02-07,P00566,200,S008,236.54,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,47308.0,2,2,2,0
PO009735,2024-03-13,P00127,10,S028,276.22,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2762.2000000000003,-3,0,3,1
PO009736,2024-11-23,P00887,50,S048,31.79,3,Lecomte,Amsterdam,Pays-Bas,0.65,4,1589.5,-1,0,11,1
PO009737,2024-01-23,P00803,50,S033,51.13,12,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,2556.5,-2,0,1,1
PO009738,2024-02-06,P00013,10,S028,209.3,8,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2093.0,0,0,2,1
PO009739,2024-07-12,P00199,50,S012,14.15,10,Lucas,Stockholm,Suède,1.0,11,707.5,-1,0,7,1
PO009740,2024-06-30,P00458,10,S028,146.61,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1466.1000000000001,-2,0,6,1
PO009741,2024-10-11,P00047,75,S014,77.22,8,Guillon,Rome,Italie,0.91,7,5791.5,1,1,10,0
PO009742,2024-11-15,P00637,10,S008,260.82,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,2608.2,-1,0,11,1
PO009743,2024-12-10,P00767,50,S008,83.41,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,4170.5,6,6,12,0
PO009744,2024-09-15,P00989,200,S008,162.96,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,32592.0,4,4,9,0
PO009745,2024-09-21,P00637,25,S008,243.37,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,6084.25,0,0,9,1
PO009746,2024-01-02,P00248,10,S048,164.46,3,Lecomte,Amsterdam,Pays-Bas,0.65,4,1644.6000000000001,-1,0,1,1
