id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O043814,2024-12-27,P00089,3,Marseille,Livré,null,null
O043815,2024-12-02,P00558,2,Lyon,Livré,null,null
O043816,2024-10-24,P00402,2,Paris,Expédié,null,null
O043817,2024-11-09,P00831,8,Paris,Livré,null,null
O043818,2024-06-02,P00893,3,Marseille,Livré,null,null
O043819,2024-11-19,P00943,2,Paris,Livré,null,null
O043820,2024-02-29,P00811,5,Paris,Expédié,null,null
O043821,2024-08-22,P00933,8,Paris,Livré,null,null
O043822,2024-11-05,P00173,1,Lyon,Livré,null,null
O043823,2024-01-03,P00931,1,Paris,Livré,2024-01-30,Client insatisfait
O043824,2024-10-09,P00063,1,Paris,Livré,null,null
O043825,2024-02-01,P00707,1,Marseille,Expédié,null,null
O043826,2024-11-26,P00198,2,Marseille,Livré,null,null
O043827,2024-12-18,P00198,8,Lyon,Livré,null,null
O043828,2024-11-29,P00002,2,Paris,Livré,null,null
O043829,2024-10-08,P00466,1,Paris,Livré,null,null
O043830,2024-01-14,P00881,3,Paris,Livré,null,null
O043831,2024-12-02,P00631,20,Lyon,Livré,null,null
O043832,2024-02-18,P00285,2,Paris,Expédié,null,null
O043833,2024-10-18,P00043,15,Marseille,Livré,null,null
O043835,2024-12-17,P00362,1,Marseille,Livré,null,null
O043836,2024-03-24,P00921,1,Marseille,Livré,null,null
O043837,2024-01-29,P00357,8,Paris,Livré,2024-02-05,Client insatisfait
O043838,2024-12-19,P00513,3,Paris,Expédié,null,null
O043839,2024-10-19,P00149,8,Paris,Livré,null,null
O043840,2024-10-11,P00957,10,Lyon,Livré,null,null
O043841,2024-05-12,P00655,2,Marseille,Expédié,null,null
O043842,2024-11-16,P00252,5,Marseille,Livré,null,null
O043843,2024-06-08,P00367,5,Lyon,Livré,null,null
O043845,2024-10-04,P00541,10,Marseille,Livré,null,null
O043846,2024-09-04,P00538,2,Paris,Livré,null,null
O043847,2024-01-16,P00923,1,Paris,Livré,null,null
O043852,2024-08-02,P00518,3,Lyon,Livré,null,null
O043853,2024-11-04,P00931,15,Marseille,Livré,null,null
O043854,2024-12-19,P00396,1,Lyon,Expédié,2025-01-16,Client insatisfait
O043855,2024-09-03,P00012,1,Marseille,Expédié,null,null
O043856,2024-12-15,P00654,2,Lyon,Expédié,2024-12-29,Client insatisfait
O043857,2024-08-28,P00521,8,Paris,Livré,null,null
O043858,2024-11-29,P00710,2,Lyon,Livré,null,null
O043859,2024-07-12,P00738,1,Marseille,Livré,null,null
O043860,2024-11-24,P00080,5,Marseille,Livré,2024-12-18,Mauvaise référence
O043861,2024-12-10,P00952,1,Lyon,Livré,null,null
O043862,2024-11-06,P00515,1,Lyon,Livré,null,null
O043864,2024-12-28,P00740,2,Lyon,Expédié,null,null
O043865,2024-10-27,P00355,2,Marseille,Expédié,null,null
O043866,2024-12-13,P00158,2,Paris,Expédié,null,null
O043867,2024-08-29,P00462,1,Paris,Expédié,null,null
O043868,2024-02-28,P00631,2,Paris,Livré,null,null
O043869,2024-03-13,P00012,8,Lyon,Livré,null,null
O043870,2024-11-01,P00254,2,Lyon,Livré,null,null
O043871,2024-12-12,P00170,3,Lyon,Livré,null,null
O043873,2024-02-14,P00055,1,Marseille,Expédié,null,null
O043875,2024-08-10,P00334,1,Marseille,Livré,null,null
O043876,2024-09-20,P00782,10,Marseille,Expédié,null,null
O043877,2024-12-14,P00004,2,Lyon,Livré,null,null
O043878,2024-05-21,P00400,2,Paris,Livré,null,null
O043879,2024-11-08,P00792,10,Marseille,Livré,null,null
O043880,2024-12-05,P00630,5,Paris,Livré,null,null
O043881,2024-12-09,P00070,8,Paris,Expédié,null,null
O043882,2024-10-08,P00594,5,Marseille,Livré,null,null
O043883,2024-08-28,P00503,1,Marseille,Livré,null,null
O043885,2024-12-28,P00688,15,Lyon,Livré,null,null
O043886,2024-11-20,P00707,12,Lyon,Livré,null,null
O043887,2024-03-31,P00467,1,Paris,Livré,null,null
O043888,2024-12-08,P00198,8,Marseille,Livré,null,null
O043889,2024-11-12,P00128,2,Lyon,Livré,null,null
O043890,2024-10-16,P00284,5,Paris,Livré,null,null
O043891,2024-01-04,P00792,1,Marseille,Expédié,null,null
O043894,2024-02-16,P00319,3,Marseille,Livré,null,null
O043895,2024-12-07,P00536,1,Paris,Livré,null,null
O043896,2024-12-24,P00158,3,Lyon,Livré,null,null
O043897,2024-12-29,P00831,1,Paris,Livré,null,null
O043898,2024-09-07,P00267,3,Lyon,Livré,null,null
O043900,2024-09-06,P00133,5,Paris,Livré,null,null
O043901,2024-01-29,P00449,10,Paris,Livré,null,null
O043902,2024-03-22,P00707,1,Paris,Expédié,null,null
O043903,2024-11-24,P00012,12,Lyon,Livré,null,null
O043904,2024-11-17,P00183,2,Marseille,Livré,null,null
O043905,2024-11-12,P00152,10,Marseille,Livré,null,null
O043906,2024-01-15,P00280,3,Marseille,Expédié,null,null
O043907,2024-12-26,P00046,10,Lyon,Livré,2025-01-16,Client insatisfait
O043908,2024-03-05,P00121,5,Marseille,Livré,null,null
O043909,2024-09-02,P00014,3,Paris,Livré,null,null
O043910,2024-02-08,P00876,2,Marseille,Livré,null,null
O043912,2024-11-15,P00986,15,Lyon,Livré,2024-12-12,Client insatisfait
O043915,2024-03-09,P00063,8,Paris,Livré,null,null
O043916,2024-11-29,P00629,2,Lyon,Livré,null,null
O043917,2024-12-21,P00629,1,Lyon,Livré,null,null
O043918,2024-11-26,P00626,8,Lyon,Livré,null,null
O043919,2024-11-01,P00024,20,Paris,Livré,2024-11-26,Client insatisfait
O043921,2024-05-23,P00431,2,Paris,Livré,null,null
O043923,2024-12-06,P00009,12,Paris,Expédié,null,null
O043924,2024-02-24,P00044,1,Lyon,Livré,null,null
O043925,2024-12-27,P00187,15,Marseille,Expédié,null,null
O043926,2024-10-12,P00106,8,Paris,Livré,null,null
O043929,2024-07-20,P00431,2,Paris,Livré,null,null
O043930,2024-02-05,P00026,2,Paris,Livré,2024-02-16,Mauvaise référence
O043932,2024-11-02,P00105,5,Paris,Livré,null,null
O043933,2024-11-20,P00912,3,Marseille,Livré,null,null
O043934,2024-02-02,P00630,12,Lyon,Expédié,null,null
O043935,2024-12-27,P00644,8,Paris,Expédié,null,null
O043938,2024-01-31,P00931,3,Lyon,Livré,null,null
O043939,2024-12-07,P00066,12,Lyon,Expédié,null,null
O043940,2024-02-22,P00250,3,Lyon,Livré,null,null
O043941,2024-05-28,P00011,10,Lyon,Livré,null,null
O043942,2024-11-09,P00063,10,Lyon,Expédié,null,null
O043943,2024-12-29,P00506,12,Marseille,Livré,null,null
O043944,2024-02-01,P00017,1,Lyon,Livré,null,null
O043945,2024-02-17,P00550,3,Lyon,Expédié,null,null
O043946,2024-04-23,P00435,3,Paris,Livré,null,null
O043948,2024-12-21,P00319,3,Paris,Livré,2025-01-15,Produit abîmé
O043949,2024-01-23,P00778,3,Marseille,Expédié,null,null
O043951,2024-12-17,P00447,10,Lyon,Expédié,null,null
O043952,2024-10-31,P00890,2,Lyon,Livré,null,null
O043953,2024-02-06,P00541,3,Marseille,Livré,2024-02-13,Livraison incomplète
O043954,2024-03-02,P00967,1,Lyon,Livré,null,null
O043955,2024-03-04,P00886,2,Paris,Livré,null,null
O043956,2024-12-27,P00025,5,Paris,Livré,null,null
O043958,2024-02-04,P00764,1,Paris,Livré,null,null
O043960,2024-04-13,P00876,1,Marseille,Livré,null,null
O043961,2024-01-31,P00671,3,Lyon,Livré,null,null
O043962,2024-08-27,P00377,1,Lyon,Livré,2024-09-08,Client insatisfait
O043965,2024-09-26,P00368,1,Lyon,Expédié,null,null
O043966,2024-01-26,P00516,10,Lyon,Livré,2024-02-21,Livraison incomplète
O043967,2024-03-17,P00490,10,Paris,Livré,null,null
O043968,2024-09-22,P00284,2,Lyon,Expédié,null,null
O043969,2024-12-20,P00968,2,Paris,Livré,null,null
O043971,2024-07-28,P00658,12,Marseille,Livré,null,null
O043975,2024-10-04,P00721,1,Lyon,Livré,null,null
O043976,2024-09-13,P00490,3,Lyon,Expédié,null,null
O043978,2024-09-16,P00523,3,Lyon,Livré,null,null
O043979,2024-01-05,P00396,8,Marseille,Livré,null,null
O043980,2024-12-28,P00788,15,Lyon,Livré,null,null
O043981,2024-11-13,P00202,2,Paris,Livré,null,null
O043982,2024-11-06,P00082,2,Marseille,Livré,null,null
O043983,2024-11-28,P00868,5,Paris,Livré,null,null
O043984,2024-08-05,P00615,15,Lyon,Livré,null,null
O043985,2024-01-31,P00386,12,Marseille,Livré,null,null
O043989,2024-12-20,P00553,5,Marseille,Livré,null,null
O043990,2024-12-06,P00843,10,Marseille,Livré,null,null
O043991,2024-11-28,P00859,1,Lyon,Livré,null,null
O043992,2024-10-01,P00642,2,Lyon,Expédié,2024-10-22,Mauvaise référence
O043993,2024-10-07,P00393,1,Paris,Livré,null,null
O043994,2024-09-11,P00515,1,Lyon,Expédié,null,null
O043997,2024-11-05,P00462,5,Marseille,Livré,null,null
O043998,2024-09-03,P00362,10,Paris,Livré,null,null
O043999,2024-05-17,P00981,5,Paris,Livré,null,null
O044000,2024-01-20,P00025,5,Paris,Livré,null,null
O044001,2024-10-21,P00613,1,Marseille,Expédié,null,null
O044003,2024-12-11,P00175,5,Marseille,Livré,null,null
O044004,2024-09-18,P00202,3,Paris,Expédié,null,null
O044005,2024-10-30,P00160,5,Marseille,Livré,null,null
O044006,2024-10-10,P00749,2,Paris,Livré,null,null
O044007,2024-10-15,P00220,3,Lyon,Livré,null,null
O044009,2024-11-01,P00968,2,Lyon,Livré,null,null
O044010,2024-01-09,P00604,3,Paris,Livré,null,null
O044011,2024-03-28,P00650,1,Marseille,Livré,null,null
O044012,2024-11-18,P00924,2,Paris,Livré,null,null
O044013,2024-12-05,P00124,2,Lyon,Livré,null,null
O044014,2024-01-18,P00046,8,Marseille,Livré,null,null
O044015,2024-03-11,P00459,5,Lyon,Expédié,null,null
O044018,2024-03-20,P00233,12,Marseille,Expédié,null,null
O044019,2024-03-05,P00551,5,Lyon,Expédié,null,null
O044020,2024-02-01,P00346,2,Marseille,Livré,null,null
O044021,2024-02-09,P00631,8,Lyon,Livré,null,null
O044022,2024-12-02,P00072,3,Marseille,Livré,null,null
O044023,2024-03-27,P00259,1,Paris,Livré,null,null
O044024,2024-01-07,P00922,8,Paris,Livré,null,null
O044025,2024-03-31,P00490,1,Lyon,Livré,null,null
O044027,2024-01-25,P00509,1,Lyon,Livré,null,null
O044028,2024-12-02,P00046,8,Marseille,Livré,null,null
O044029,2024-01-29,P00009,8,Marseille,Livré,null,null
O044030,2024-04-11,P00481,8,Lyon,Expédié,null,null
O044031,2024-09-12,P00282,2,Lyon,Expédié,null,null
O044032,2024-01-17,P00277,10,Lyon,Livré,null,null
O044033,2024-10-11,P00846,8,Lyon,Livré,null,null
O044034,2024-08-02,P00654,10,Paris,Livré,null,null
O044035,2024-11-25,P00047,5,Lyon,Livré,null,null
O044036,2024-10-21,P00319,3,Paris,Livré,null,null
O044037,2024-10-14,P00963,1,Lyon,Livré,2024-11-02,Produit abîmé
O044038,2024-01-22,P00759,5,Paris,Livré,null,null
O044039,2024-12-08,P00886,5,Lyon,Expédié,null,null
O044040,2024-08-25,P00205,2,Marseille,Livré,null,null
O044041,2024-12-23,P00620,8,Marseille,Livré,null,null
O044042,2024-11-17,P00011,3,Lyon,Expédié,null,null
O044043,2024-12-12,P00732,3,Marseille,Livré,null,null
O044044,2024-11-01,P00032,2,Paris,Livré,null,null
O044045,2024-01-18,P00240,1,Marseille,Livré,null,null
O044046,2024-08-14,P00330,1,Paris,Livré,null,null
O044047,2024-11-28,P00767,8,Marseille,Expédié,null,null
O044048,2024-10-02,P00952,2,Lyon,Livré,null,null
O044050,2024-10-04,P00519,1,Marseille,Expédié,null,null
O044051,2024-11-21,P00130,20,Marseille,Expédié,null,null
O044052,2024-12-16,P00145,1,Paris,Expédié,null,null
O044053,2024-01-01,P00404,5,Lyon,Livré,null,null
O044054,2024-12-03,P00810,12,Lyon,Expédié,null,null
O044055,2024-02-11,P00739,3,Lyon,Livré,null,null
O044056,2024-08-17,P00252,8,Lyon,Expédié,null,null
O044057,2024-09-06,P00588,15,Paris,Livré,null,null
O044058,2024-01-11,P00549,10,Marseille,Livré,null,null
O044059,2024-12-03,P00362,3,Marseille,Expédié,null,null
O044060,2024-12-09,P00449,2,Marseille,Expédié,2024-12-18,Mauvaise référence
O044061,2024-11-29,P00463,3,Marseille,Livré,null,null
O044062,2024-07-17,P00738,10,Paris,Livré,null,null
O044063,2024-02-20,P00118,10,Lyon,Livré,null,null
O044065,2024-03-03,P00451,10,Paris,Livré,null,null
O044066,2024-08-01,P00755,3,Paris,Livré,null,null
O044067,2024-10-12,P00080,3,Lyon,Expédié,null,null
O044068,2024-12-12,P00931,2,Marseille,Expédié,null,null
O044069,2024-03-15,P00895,1,Marseille,Expédié,null,null
O044070,2024-01-05,P00754,8,Lyon,Expédié,null,null
O044072,2024-10-04,P00780,2,Paris,Livré,null,null
O044073,2024-11-09,P00143,2,Lyon,Expédié,null,null
O044074,2024-12-30,P00138,10,Marseille,Expédié,null,null
O044075,2024-12-23,P00463,1,Paris,Expédié,null,null
O044076,2024-01-22,P00677,12,Paris,Expédié,null,null
O044077,2024-09-04,P00418,1,Lyon,Expédié,null,null
O044078,2024-10-06,P00948,12,Marseille,Livré,null,null
O044079,2024-02-27,P00512,3,Paris,Expédié,null,null
O044080,2024-02-02,P00371,1,Lyon,Livré,null,null
O044081,2024-09-24,P00507,5,Paris,Livré,null,null
O044082,2024-12-25,P00037,12,Marseille,Livré,null,null
O044083,2024-04-22,P00957,2,Marseille,Livré,null,null
O044086,2024-04-06,P00075,5,Paris,Livré,null,null
O044088,2024-01-27,P00212,15,Marseille,Livré,null,null
O044089,2024-11-05,P00906,1,Paris,Livré,null,null
O044090,2024-03-14,P00366,10,Paris,Livré,null,null
O044096,2024-11-10,P00886,2,Lyon,Expédié,null,null
O044097,2024-10-21,P00886,2,Lyon,Livré,null,null
O044099,2024-12-05,P00691,2,Marseille,Livré,null,null
O044100,2024-03-13,P00635,2,Lyon,Livré,null,null
O044101,2024-01-07,P00604,1,Lyon,Livré,null,null
O044102,2024-08-01,P00729,2,Lyon,Livré,null,null
O044103,2024-03-04,P00014,2,Marseille,Livré,null,null
O044104,2024-03-20,P00343,5,Lyon,Expédié,null,null
O044105,2024-02-22,P00968,5,Lyon,Expédié,null,null
O044106,2024-03-04,P00801,3,Marseille,Livré,null,null
O044107,2024-12-06,P00617,2,Marseille,Livré,null,null
O044108,2024-02-06,P00963,15,Paris,Expédié,null,null
O044109,2024-12-30,P00831,2,Marseille,Expédié,null,null
O044110,2024-12-12,P00934,1,Marseille,Livré,null,null
O044111,2024-09-14,P00328,3,Lyon,Expédié,2024-10-03,Client insatisfait
O044112,2024-11-13,P00002,8,Paris,Expédié,null,null
O044115,2024-09-12,P00952,1,Paris,Livré,null,null
O044116,2024-04-15,P00772,2,Marseille,Expédié,null,null
O044117,2024-12-03,P00693,10,Lyon,Livré,null,null
O044119,2024-09-29,P00032,3,Lyon,Expédié,null,null
O044121,2024-10-19,P00047,2,Lyon,Expédié,null,null
O044122,2024-11-18,P00933,12,Paris,Livré,null,null
O044125,2024-11-25,P00772,1,Lyon,Livré,null,null
O044126,2024-11-05,P00971,5,Marseille,Livré,null,null
O044127,2024-11-22,P00654,2,Paris,Livré,null,null
O044128,2024-03-22,P00404,1,Paris,Livré,null,null
O044129,2024-10-26,P00086,1,Marseille,Expédié,null,null
O044131,2024-12-25,P00449,5,Paris,Livré,null,null
O044132,2024-02-29,P00175,1,Paris,Livré,2024-03-05,Produit abîmé
O044133,2024-11-17,P00035,3,Lyon,Livré,null,null
O044134,2024-02-13,P00462,15,Paris,Livré,null,null
O044135,2024-01-12,P00435,8,Paris,Expédié,null,null
O044137,2024-07-01,P00551,2,Lyon,Expédié,null,null
O044138,2024-05-11,P00840,1,Paris,Expédié,null,null
O044139,2024-12-22,P00149,3,Marseille,Livré,null,null
O044140,2024-02-20,P00980,2,Lyon,Livré,null,null
O044141,2024-02-26,P00973,15,Paris,Livré,null,null
O044142,2024-02-16,P00488,20,Marseille,Expédié,null,null
O044143,2024-03-19,P00158,2,Lyon,Expédié,null,null
O044144,2024-01-28,P00135,1,Lyon,Expédié,null,null
O044146,2024-08-22,P00396,12,Lyon,Livré,null,null
O044147,2024-09-04,P00615,8,Marseille,Livré,null,null
O044148,2024-03-31,P00784,3,Paris,Livré,null,null
O044149,2024-02-13,P00154,2,Lyon,Livré,null,null
O044150,2024-03-22,P00370,2,Paris,Livré,null,null
O044151,2024-06-28,P00952,12,Paris,Livré,null,null
O044152,2024-10-21,P00012,1,Lyon,Livré,null,null
O044153,2024-01-27,P00536,8,Marseille,Livré,null,null
O044154,2024-11-13,P00256,1,Paris,Expédié,null,null
O044155,2024-02-17,P00963,12,Paris,Livré,null,null
O044158,2024-07-17,P00510,3,Paris,Livré,null,null
O044159,2024-04-03,P00751,1,Paris,Livré,null,null
O044160,2024-03-11,P00151,1,Lyon,Expédié,null,null
O044161,2024-07-11,P00658,3,Paris,Livré,null,null
O044162,2024-02-01,P00602,1,Lyon,Livré,null,null
O044163,2024-12-11,P00463,5,Marseille,Livré,null,null
O044164,2024-10-05,P00846,2,Lyon,Expédié,null,null
O044166,2024-12-17,P00948,1,Marseille,Livré,null,null
O044169,2024-12-11,P00017,3,Marseille,Livré,null,null
O044170,2024-12-13,P00305,3,Marseille,Expédié,null,null
O044171,2024-04-25,P00924,3,Marseille,Expédié,null,null
O044172,2024-10-15,P00095,3,Marseille,Livré,null,null
O044173,2024-11-21,P00750,3,Lyon,Livré,null,null
O044175,2024-02-09,P00159,3,Paris,Livré,null,null
O044176,2024-10-15,P00755,1,Marseille,Livré,null,null
O044177,2024-12-22,P00536,1,Marseille,Livré,null,null
O044178,2024-05-17,P00029,1,Paris,Livré,null,null
O044179,2024-12-14,P00063,5,Marseille,Livré,null,null
O044180,2024-09-08,P00357,3,Marseille,Livré,null,null
O044181,2024-12-26,P00336,2,Lyon,Livré,null,null
O044182,2024-12-13,P00419,8,Paris,Expédié,null,null
O044183,2024-01-01,P00653,2,Marseille,Livré,2024-01-13,Client insatisfait
O044183,2024-01-01,P00653,2,Marseille,Livré,2024-01-12,Livraison incomplète
O044184,2024-11-05,P00881,3,Paris,Livré,null,null
O044185,2024-12-27,P00029,1,Lyon,Expédié,null,null
O044186,2024-10-22,P00455,8,Marseille,Livré,null,null
O044188,2024-12-21,P00234,5,Paris,Livré,null,null
O044189,2024-12-06,P00035,8,Marseille,Livré,null,null
O044190,2024-04-09,P00124,10,Marseille,Livré,null,null
O044192,2024-01-10,P00612,8,Paris,Livré,null,null
O044194,2024-03-30,P00509,10,Paris,Livré,null,null
O044195,2024-12-04,P00881,2,Paris,Livré,2024-12-11,Produit abîmé
O044196,2024-10-05,P00198,2,Marseille,Livré,null,null
O044197,2024-08-23,P00319,15,Paris,Expédié,null,null
O044198,2024-02-02,P00485,12,Marseille,Livré,null,null
O044199,2024-11-09,P00330,3,Marseille,Livré,null,null
O044201,2024-01-13,P00729,2,Marseille,Livré,null,null
O044202,2024-12-17,P00510,10,Marseille,Expédié,null,null
O044203,2024-07-15,P00146,2,Lyon,Livré,null,null
O044204,2024-04-12,P00448,1,Paris,Livré,null,null
O044205,2024-12-22,P00467,5,Marseille,Livré,null,null
O044206,2024-12-02,P00330,1,Paris,Expédié,null,null
O044207,2024-08-27,P00435,2,Lyon,Livré,null,null
O044209,2024-12-26,P00100,8,Marseille,Livré,null,null
O044210,2024-10-21,P00802,2,Marseille,Livré,null,null
O044212,2024-09-18,P00846,12,Paris,Livré,null,null
O044213,2024-09-12,P00702,15,Paris,Livré,null,null
O044214,2024-12-07,P00645,8,Paris,Livré,null,null
O044215,2024-01-10,P00452,20,Marseille,Livré,null,null
O044216,2024-12-15,P00924,3,Paris,Expédié,null,null
O044217,2024-11-27,P00467,3,Marseille,Livré,null,null
O044218,2024-11-24,P00231,10,Marseille,Livré,null,null
O044220,2024-01-29,P00205,3,Marseille,Livré,null,null
O044221,2024-09-25,P00633,2,Lyon,Livré,null,null
O044222,2024-01-27,P00355,5,Paris,Livré,null,null
O044224,2024-03-11,P00300,5,Marseille,Expédié,null,null
O044225,2024-01-17,P00252,8,Lyon,Livré,null,null
O044226,2024-12-28,P00963,5,Marseille,Expédié,null,null
O044227,2024-10-10,P00809,8,Lyon,Livré,null,null
O044228,2024-12-29,P00466,5,Marseille,Livré,null,null
O044229,2024-02-04,P00654,3,Lyon,Expédié,null,null
O044230,2024-03-16,P00091,1,Paris,Livré,null,null
O044232,2024-03-05,P00466,8,Lyon,Expédié,null,null
O044233,2024-01-10,P00037,1,Lyon,Expédié,null,null
O044235,2024-11-14,P00305,20,Lyon,Livré,null,null
O044236,2024-12-09,P00515,10,Marseille,Livré,null,null
O044237,2024-11-07,P00296,5,Lyon,Livré,null,null
O044238,2024-07-20,P00158,15,Lyon,Livré,null,null
O044240,2024-04-06,P00467,5,Marseille,Expédié,null,null
O044241,2024-02-04,P00508,1,Lyon,Livré,null,null
O044242,2024-02-23,P00143,3,Marseille,Livré,null,null
O044243,2024-11-29,P00268,2,Lyon,Livré,null,null
O044245,2024-12-31,P00873,2,Marseille,Livré,null,null
O044247,2024-12-14,P00413,3,Marseille,Livré,null,null
O044248,2024-09-20,P00046,8,Lyon,Livré,null,null
O044249,2024-03-30,P00710,3,Paris,Expédié,null,null
O044250,2024-11-13,P00973,3,Lyon,Expédié,null,null
O044254,2024-09-14,P00254,2,Lyon,Livré,null,null
O044255,2024-12-21,P00032,3,Lyon,Livré,null,null
O044256,2024-12-10,P00140,1,Lyon,Livré,null,null
O044257,2024-01-01,P00418,2,Marseille,Livré,null,null
O044258,2024-01-04,P00699,8,Paris,Livré,null,null
O044259,2024-03-20,P00362,2,Marseille,Expédié,null,null
O044260,2024-12-31,P00447,1,Lyon,Expédié,null,null
O044261,2024-05-30,P00435,2,Paris,Livré,null,null
O044262,2024-12-28,P00301,5,Marseille,Livré,null,null
O044263,2024-04-26,P00943,8,Paris,Livré,null,null
O044264,2024-10-23,P00118,15,Paris,Livré,null,null
O044265,2024-01-29,P00149,8,Paris,Livré,null,null
O044266,2024-03-09,P00780,2,Paris,Livré,null,null
O044267,2024-12-09,P00377,2,Paris,Expédié,null,null
O044269,2024-01-15,P00170,1,Paris,Livré,null,null
O044270,2024-12-04,P00011,5,Marseille,Livré,null,null
O044271,2024-10-18,P00507,3,Marseille,Livré,null,null
O044272,2024-12-02,P00011,5,Marseille,Expédié,null,null
O044275,2024-01-19,P00886,1,Lyon,Livré,null,null
O044277,2024-12-17,P00525,2,Marseille,Livré,null,null
O044279,2024-08-21,P00900,2,Lyon,Expédié,null,null
O044280,2024-02-13,P00730,8,Marseille,Livré,null,null
